"","names","coefficients","sign","antilog"
"531","MAL13P1.201",0.0176754894361266,"POS",1.01783262535231
"532","PF10_0078",0.0176561746768956,"POS",1.01781296635007
"533","PF14_0261",0.017634313437299,"POS",1.01779071594016
"534","PFD0790c",0.0176014154427869,"POS",1.01775723321753
"535","PFC1060c",0.0175897203240581,"POS",1.01774533049545
"536","PF10_0128",0.0175769099028639,"POS",1.01773229283261
"537","PF07_0036",0.0175763924999736,"POS",1.01773176625512
"538","PFI1695c",0.0175761672667158,"POS",1.0177315370281
"539","PFF0760w",0.0175723500901278,"POS",1.01772765217452
"540","MAL13P1.172",0.0175686254197512,"POS",1.01772386148154
"541","PF14_0294",0.0175682676248863,"POS",1.01772349734524
"542","PFL1075w",0.0175407815459961,"POS",1.01769552450133
"543","PF13_0148",0.0175350688765128,"POS",1.01768971075977
"544","PFA0295c",0.0175313920853193,"POS",1.01768596893409
"545","PFB0920w",0.0175306574375978,"POS",1.01768522129368
"546","PFL1345c",0.0175164827878305,"POS",1.01767079606433
"547","PFI0285w",0.0174845716987498,"POS",1.01763832159906
"548","PF10_0103",0.0174656296563133,"POS",1.01761904563335
"549","MAL13P1.116",0.0174522694724037,"POS",1.01760545014657
"550","PFL1190c",0.0174475352918469,"POS",1.01760063263003
"551","PF10_0171",0.017441822163939,"POS",1.01759481896407
"552","PFF1090c",0.01743932550954,"POS",1.01759227838466
"553","PF14_0515",0.0174289505574414,"POS",1.01758172096828
"554","PF14_0048",0.0174175444624248,"POS",1.01757011440068
"555","PFE1405c",0.0174135709762635,"POS",1.01756607110794
"556","PF14_0058",0.0174045490769707,"POS",1.01755689077074
"557","PFC1030w",0.0173895072076551,"POS",1.01754158492808
"558","MAL13P1.19",0.0173809960413694,"POS",1.0175329244993
"559","PFL1525c",0.0173785730135595,"POS",1.01753045899172
"560","PFI0875w",0.0173701641375471,"POS",1.01752190274022
"561","PFF0150c",0.0173698939283778,"POS",1.01752162779651
"562","PF14_0342",0.0173670471780451,"POS",1.0175187311706
"563","PFE1115c",0.017347565471599,"POS",1.01749890836247
"564","PFE1080w",0.0173353528765641,"POS",1.01748648213623
"565","PFI0510c",0.0173343725123242,"POS",1.01748548462936
"566","PF08_0070",0.0172782390777547,"POS",1.01742837127748
"567","PFL1475w",0.0172656405871781,"POS",1.01741555329648
"568","PFL2180w",0.0172561010346698,"POS",1.01740584765368
"569","PFF0165c",0.0172558890090585,"POS",1.0174056319376
"570","PFC0850c",0.0172516177117472,"POS",1.01740128630494
"571","PF14_0121",0.0172326067972771,"POS",1.01738194475996
"572","PFF0795w",0.0172251182594891,"POS",1.01737432608535
"573","PF13_0063",0.0172023105147024,"POS",1.01735112233598
"574","PF13_0042",0.0171885276176879,"POS",1.01733710038686
"575","PFL0355c",0.01717836760741,"POS",1.01732676428398
"576","PFA0430c",0.0171642927098309,"POS",1.01731244561473
"577","PF13_0277",0.0171620694817764,"POS",1.01731018389968
"578","MAL13P1.236",0.017159077819703,"POS",1.01730714045593
"579","PF13_0252",0.0171511614652215,"POS",1.01729908712387
"580","PFC0715c",0.0171511201255096,"POS",1.01729904506902
"581","PFF0815w",0.0171423210373897,"POS",1.01729009380446
"582","MAL13P1.304",0.017136797840091,"POS",1.01728447512608
"583","PFC0330w",0.0171294854826709,"POS",1.0172770364056
"584","PFF0820w",0.0171266766415274,"POS",1.01727417904001
"585","PFF0555w",0.0171150581229692,"POS",1.01726235988975
"586","PFF0665c",0.0171095204950666,"POS",1.01725672668492
"587","PFI1195c",0.01710155600313,"POS",1.01724862478418
"588","PF08_0087",0.0170941531581341,"POS",1.01724109427816
"589","PFE0860c",0.0170792520246243,"POS",1.01722593634574
"590","PFI1615w",0.0170711984106355,"POS",1.0172177440337
"591","PF07_0038",0.0170639679625441,"POS",1.01721038912019
"592","PF08_0091",0.0170631470561577,"POS",1.01720955408603
"593","PFD0670c",0.0170577119051368,"POS",1.01720402541351
"594","MAL8P1.9",0.0170550268941567,"POS",1.0172012942132
"595","PF14_0608",0.0170437888770399,"POS",1.01718986295188
"596","PF10_0159",0.0170192386572102,"POS",1.01716489102367
"597","PF14_0112",0.0170136155640383,"POS",1.01715917142679
"598","PFI1355w",0.0170110204571385,"POS",1.01715653179344
"599","PF14_0025",0.0170075979472464,"POS",1.0171530505711
"600","PF14_0584",0.0170003774690283,"POS",1.01714570626617
"601","PFB0795w",0.0169947348397668,"POS",1.01713996690624
"602","PF14_0513",0.016994056854851,"POS",1.01713927730092
"603","PF07_0073",0.0169935378136837,"POS",1.0171387493639
"604","PF07_0117",0.0169826874123822,"POS",1.01712771306016
"605","MAL7P1.95",0.016980728333131,"POS",1.01712572042831
"606","PFL1530w",0.016980672925735,"POS",1.01712566407203
"607","PFB0886c",0.0169805239558721,"POS",1.01712551255097
"608","PF07_0116",0.0169765236048133,"POS",1.01712144369998
"609","PFL0880c",0.0169568032036344,"POS",1.01710138585484
"610","PF08_0028",0.0169426224522713,"POS",1.01708696269524
"611","PFI1185c",0.0169399778782519,"POS",1.01708427293704
"612","PFL0555c",0.0169362016435942,"POS",1.01708043219541
"613","PF14_0661",0.016924607591394,"POS",1.01706864018015
"614","PF14_0486",0.0169213579296221,"POS",1.01706533505644
"615","PFE1040c",0.0169200867606946,"POS",1.01706404219541
"616","PFE0450w",0.0169074721623014,"POS",1.0170512124219
"617","PF11_0341",0.0168930843053906,"POS",1.01703657933986
"618","PF11_0374",0.016892869352211,"POS",1.01703636072463
"619","MAL8P1.19",0.0168771028069177,"POS",1.01702032570119
"620","PF07_0068",0.0168718237607393,"POS",1.0170149568181
"621","PF14_0668",0.0168634534675481,"POS",1.01700644414036
"622","PF11_0142",0.0168610212847446,"POS",1.01700397059778
"623","PFI0930c",0.0168433877458498,"POS",1.01698603737683
"624","PF14_0610",0.0168335657548979,"POS",1.01697604859822
"625","PFL0635c",0.0168247120961413,"POS",1.01696704467918
"626","PF14_0153",0.0168218106498723,"POS",1.01696409400823
"627","PFF1295w",0.0168191172859161,"POS",1.01696135495748
"628","PF13_0101",0.0168168683136886,"POS",1.01695906784221
"629","PF14_0395",0.0168019220047643,"POS",1.01694386817141
"630","PFC0395w",0.0167922709462867,"POS",1.01693405363403
"631","MAL8P1.141",0.0167888917037107,"POS",1.01693061717298
"632","PFF0590c",0.0167880691332178,"POS",1.01692978067621
"633","PF08_0042",0.0167860382833086,"POS",1.01692771544655
"634","PFI1440w",0.0167816513988659,"POS",1.01692325431196
"635","PFF0195c",0.0167774760899762,"POS",1.01691900835212
"636","PFD0440w",0.0167756074143752,"POS",1.01691710806216
"637","PF08_0080",0.0167639295397613,"POS",1.01690523270102
"638","PF13_0091",0.0167525240021513,"POS",1.01689363441628
"639","PFI0165c",0.0167303885117048,"POS",1.01687112522608
"640","PF07_0034",0.0167192830335906,"POS",1.01685983244876
"641","PFE0200c",0.0166939839451523,"POS",1.01683410714735
"642","PF13_0273",0.0166874163542427,"POS",1.01682742901884
"643","PF07_0100",0.0166855696133235,"POS",1.01682555120375
"644","PF14_0471",0.0166791762984454,"POS",1.01681905033861
"645","MAL7P1.12",0.0166645486158169,"POS",1.01680417674103
"646","PFI1115c",0.016656867968689,"POS",1.01679636705694
"647","PF14_0352",0.0166552622684356,"POS",1.01679473438807
"648","PFD0795w",0.0166541216675787,"POS",1.01679357463178
"649","PFF1175c",0.0166351200063129,"POS",1.01677425404826
"650","PF07_0065",0.0166314332267191,"POS",1.0167705054326
"651","PFI1060w",0.0166259080939998,"POS",1.01676488765613
"652","PFC0725c",0.0166207090598224,"POS",1.01675960147448
"653","PF10_0095",0.0166142110963542,"POS",1.01675299462919
"654","MAL8P1.157",0.0166115256829806,"POS",1.01675026423077
"655","PFI1085w",0.0165907884469258,"POS",1.01672917985915
"656","PFI0610w",0.0165818135407779,"POS",1.01672005485113
"657","PF14_0185",0.016568480857612,"POS",1.01670649933514
"658","PF14_0535",0.0165543783624152,"POS",1.01669216133771
"659","PFC0915w",0.0165463140519764,"POS",1.01668396244956
"660","PFE0110w",0.0165324753921078,"POS",1.01666989300336
"661","PF11_0144",0.0165317334531319,"POS",1.01666913869663
"662","PF10_0133",0.0165285275653174,"POS",1.01666587937465
"663","PF13_0209",0.0165218310067666,"POS",1.01665907123485
"664","PFB0210c",0.0165189446160259,"POS",1.01665613676376
"665","PF13_0024",0.0165107601512866,"POS",1.01664781601151
"666","MAL13P1.262",0.0165090691469338,"POS",1.01664609685708
"667","PF11_0414",0.0165040848478932,"POS",1.01664102960154
"668","PFL0445w",0.016502980973858,"POS",1.01663990735853
"669","PF14_0132",0.0164934874781867,"POS",1.01663025593778
"670","MAL7P1.163",0.0164776017195487,"POS",1.01661410612319
"671","PF14_0401",0.0164767732184464,"POS",1.01661326385763
"672","PFC0760c",0.016476625141999,"POS",1.01661311332116
"673","PF14_0307",0.0164663833783642,"POS",1.01660270146326
"674","PF08_0060",0.0164375984655146,"POS",1.01657343906426
"675","PFI1600w",0.0164310710290305,"POS",1.01656680346736
"676","PF11_0098",0.016427462339062,"POS",1.01656313499955
"677","MAL8P1.24",0.0164095554594243,"POS",1.01654493168883
"678","PFE1325w",0.0164040126626229,"POS",1.01653929720245
"679","PF11_0482",0.016383102149658,"POS",1.01651804106654
"680","PFD0745c",0.0163814849175639,"POS",1.01651639712227
"681","PF10_0136",0.0163763287549773,"POS",1.01651115581196
"682","PFF0935c",0.0163641362495609,"POS",1.01649876206974
"683","PF14_0268",0.0163638135367989,"POS",1.01649843403267
"684","PF13_0048",0.0163580781653408,"POS",1.01649260405329
"685","MAL7P1.94",0.0163570233110708,"POS",1.01649153180229
"686","PFL0200c",0.0163407307715332,"POS",1.01647497070873
"687","PFL1485w",0.0163377237770947,"POS",1.01647191417874
"688","PF14_0479",0.0163331148079387,"POS",1.01646722930184
"689","PFL0830w",0.0163177799836557,"POS",1.016451642075
"690","PF13_0257",0.0163165548372402,"POS",1.01645039677368
"691","PF14_0221",0.0163035309452532,"POS",1.0164371587197
"692","PF13_0055",0.0163004125739162,"POS",1.01643398909615
"693","PF14_0713",0.0162967780842237,"POS",1.016430294884
"694","PFI0200c",0.0162942524492952,"POS",1.01642772775539
"695","PF14_0429",0.0162904070156907,"POS",1.01642381915756
"696","PFE1550w",0.0162740182813849,"POS",1.01640716139415
"697","PFL1155w",0.0162737963638468,"POS",1.0164069358356
"698","PF14_0198",0.0162642545200053,"POS",1.01639723748561
"699","PF14_0267",0.0162640042076918,"POS",1.0163969830689
"700","PFI0685w",0.0162638449372089,"POS",1.01639682118687
"701","PFL2440w",0.0162555826631145,"POS",1.01638842347244
"702","PF14_0681",0.0162523828191347,"POS",1.01638517119326
"703","PF14_0156",0.0162448293936957,"POS",1.01637749403265
"704","PF11_0055",0.0162365675723197,"POS",1.01636909693803
"705","PFD1095w",0.016221013342345,"POS",1.0163532882223
"706","PFC0225c",0.0161998547752828,"POS",1.0163317838706
"707","PF10_0307",0.0161897299905119,"POS",1.01632149378212
"708","PFI1215w",0.0161842628176557,"POS",1.01631593739203
"709","PFI0415c",0.0161820563418747,"POS",1.016313694918
"710","PFE0195w",0.0161761647157735,"POS",1.01630770719535
"711","PFA0140c",0.0161726512291202,"POS",1.01630413641806
"712","PF11_0469",0.0161660967225836,"POS",1.01629747506778
"713","PF11_0182",0.0161604413294905,"POS",1.01629172752231
"714","PFA0220w",0.0161490747352803,"POS",1.0162801758123
"715","PF07_0042",0.0161460692861965,"POS",1.01627712143856
"716","PF11_0162",0.0161411746198206,"POS",1.01627214711328
"717","MAL7P1.149",0.0161401649403364,"POS",1.01627112100466
"718","PFL1100w",0.0161361295762984,"POS",1.016267019989
"719","PF14_0213",0.0161306205146988,"POS",1.01626142132681
"720","PFL1290w",0.0161267852866942,"POS",1.01625752374002
"721","PF07_0113",0.0161258782342942,"POS",1.01625660194161
"722","PF14_0075",0.0161236610677909,"POS",1.01625434873402
"723","PFL2060c",0.0161219317906878,"POS",1.01625259135016
"724","PFE0485w",0.0161152054687283,"POS",1.01624575573103
"725","PFB0835c",0.0161138949577774,"POS",1.01624442393071
"726","MAL13P1.88",0.0161004592327768,"POS",1.01623077004182
"727","PFL2380c",0.0160951628915879,"POS",1.01622538775119
"728","PF13_0232",0.0160781387450255,"POS",1.01620808752851
"729","PF10_0129",0.0160778889788753,"POS",1.01620783371416
"730","PF14_0679",0.0160773592477294,"POS",1.01620729539736
"731","PFL2160c",0.0160696613870109,"POS",1.01619947280525
"732","PF11_0254",0.0160611888021631,"POS",1.01619086300547
"733","PF13_0062",0.0160600510562609,"POS",1.01618970683913
"734","PFL2130w",0.0160593292444314,"POS",1.01618897334165
"735","PFI0355c",0.0160500120046387,"POS",1.01617950530941
"736","PFE0375w",0.0160445108892353,"POS",1.01617391520406
"737","PF11_0412",0.0160407392409862,"POS",1.01617008256072
"738","PFC0890w",0.0160393708750435,"POS",1.01616869206914
"739","PF14_0597",0.0160326837949027,"POS",1.01616189689038
"740","PFL0665c",0.0160303604286175,"POS",1.01615953597683
"741","PF14_0174",0.0160237469279968,"POS",1.01615281562733
"742","PF14_0228",0.016014156310075,"POS",1.01614307014066
"743","PF14_0234",0.0160137521459537,"POS",1.01614265945217
"744","PFL1680w",0.0160108809239181,"POS",1.01613974188516
"745","PF10_0173",0.0160095373169666,"POS",1.01613837659366
"746","PFL1130c",0.016009186584008,"POS",1.0161380202005
"747","PFI1140w",0.0160074614281209,"POS",1.01613626720553
"748","MAL13P1.299",0.016002242803791,"POS",1.01613096438592
"749","PFI0370c",0.0159936050233965,"POS",1.0161221873077
"750","PFF0175c",0.0159932605147512,"POS",1.01612183724489
"751","PF13_0065",0.0159901311352298,"POS",1.01611865741899
"752","PFB0840w",0.0159776300528919,"POS",1.01610595491539
"753","PF14_0279",0.0159692800338872,"POS",1.01609747044678
"754","PFI0225w",0.0159675687149035,"POS",1.01609573158137
"755","MAL7P1.35",0.0159566007860517,"POS",1.0160845871768
"756","MAL13P1.270",0.0159546299349441,"POS",1.01608258462734
"757","PFC1015c",0.015954295596995,"POS",1.01608224491243
"758","PFC0520w",0.0159482483083315,"POS",1.01607610038837
"759","PFL2010c",0.0159437450872311,"POS",1.01607152478333
"760","PFA0300c",0.0159352058783461,"POS",1.01606284837339
"761","PFB0895c",0.0159324483685813,"POS",1.01606004657402
"762","PF07_0064",0.0159310136927538,"POS",1.01605858885828
"763","PFI0660c",0.0159152273499464,"POS",1.01604254913569
"764","MAL13P1.78",0.015906984839671,"POS",1.01603417442905
"765","PFE0435c",0.0159064324975369,"POS",1.01603361323072
"766","PF14_0214",0.0159006893452384,"POS",1.0160277780117
"767","MAL13P1.86",0.0158982445221791,"POS",1.01602529400659
"768","MAL8P1.113",0.0158823106071126,"POS",1.01600910487483
"769","PFF1045w",0.0158610745463173,"POS",1.01598752907281
"770","PFE1050w",0.0158604228615153,"POS",1.01598686696939
"771","PFB0735c",0.0158598254346724,"POS",1.01598625999174
"772","PFL1235c",0.0158573089245813,"POS",1.01598370325529
"773","PFL2355w",0.0158525949504995,"POS",1.01597891394573
"774","PF14_0177",0.015850797431928,"POS",1.0159770877064
"775","PF10_0327",0.0158422151493857,"POS",1.0159683683414
"776","PF11_0352",0.0158325204650594,"POS",1.01595851889652
"777","PFL1900w",0.0158304937030393,"POS",1.01595645979247
"778","PFL0765w",0.0158273675238378,"POS",1.01595328373548
"779","PFL1115w",0.0158126376867395,"POS",1.01593831901933
"780","PFB0525w",0.0158016376498085,"POS",1.01592714372176
"781","PFF0285c",0.0157864549880806,"POS",1.01591171936069
"782","PF07_0111",0.0157858106618446,"POS",1.01591106478233
"783","MAL7P1.147",0.0157829990904398,"POS",1.01590820847984
"784","PF13_0013",0.0157789704669547,"POS",1.01590411577642
"785","PFI1575c",0.0157705566196626,"POS",1.01589556815029
"786","PFC0230c",0.0157700820134381,"POS",1.01589508600004
"787","PFI1665w",0.0157695619748218,"POS",1.0158945576955
"788","PFC0085c",0.015763310205918,"POS",1.01588820657735
"789","PF13_0121",0.0157595791980154,"POS",1.01588441629749
"790","PFI0235w",0.0157522168970288,"POS",1.01587693707819
"791","PFI1015w",0.0157521108759619,"POS",1.01587682937383
"792","PF10_0057",0.0157446788822388,"POS",1.01586927941167
"793","PF14_0476",0.0157412050671342,"POS",1.01586575047575
"794","PF13_0318",0.0157314211556426,"POS",1.01585581138379
"795","MAL7P1.151",0.0157267953199584,"POS",1.01585111221259
"796","PFF0770c",0.015711518814759,"POS",1.01583559367633
"797","PF07_0059",0.0157073026174915,"POS",1.0158313107221
"798","PF07_0062",0.0157028673760097,"POS",1.01582680527493
"799","PF13_0143",0.015699412359388,"POS",1.01582329558249
"800","PFL2115c",0.0156957201572557,"POS",1.01581954496448
"801","PFB0440c",0.0156912581823545,"POS",1.01581501241328
"802","PFB0445c",0.0156785816598671,"POS",1.01580213549305
"803","PFF0435w",0.0156669793969908,"POS",1.01579034995801
"804","MAL13P1.332",0.0156666399856799,"POS",1.01579000518733
"805","PF14_0187",0.0156598727443056,"POS",1.01578313111444
"806","PF10_0205",0.0156491203886916,"POS",1.01577220911171
"807","PFC0095c",0.0156491170203209,"POS",1.01577220569021
"808","PFL1495w",0.0156479997325272,"POS",1.01577107078096
"809","PFL0530c",0.0156420547256326,"POS",1.01576503203289
"810","PFI1325w",0.015640662867501,"POS",1.01576361823305
"811","PFE0730c",0.0156336163000618,"POS",1.01575646061144
"812","PF14_0630",0.0156322172130181,"POS",1.01575503948073
"813","PF08_0096",0.0156298195228038,"POS",1.01575260401773
"814","PF14_0141",0.0156273724297167,"POS",1.01575011837959
"815","PF10_0326",0.0156262751235342,"POS",1.01574900379132
"816","PFC0670c",0.0156214196366847,"POS",1.01574407184736
"817","PF11_0093",0.015619097587282,"POS",1.01574171324219
"818","PF08_0045",0.0156085551541241,"POS",1.01573100490951
"819","PF14_0415",0.0156062176969546,"POS",1.01572863068457
"820","MAL13P1.322",0.0155977822933582,"POS",1.01572006263976
"821","PF11_0088",0.0155945928932089,"POS",1.01571682310721
"822","MAL13P1.164",0.0155910010382547,"POS",1.01571317480626
"823","PF14_0055",0.0155893450239423,"POS",1.0157114927721
"824","PF10_0081",0.0155834523471602,"POS",1.0157055075302
"825","PF11_0488",0.0155799272819572,"POS",1.01570192710837
"826","PFI0640c",0.0155779628880522,"POS",1.01569993187165
"827","PF10_0195",0.0155764745844422,"POS",1.0156984202029
"828","PF14_0618",0.0155748688842858,"POS",1.0156967892971
"829","PF11_0461",0.0155743532068427,"POS",1.01569626552531
"830","PFL2390c",0.0155731554098039,"POS",1.01569504892806
"831","PFF0505c",0.015563972854634,"POS",1.01568572229506
"832","PFC0410w",0.0155595041629246,"POS",1.01568118351884
"833","PFF1025c",0.0155559387532938,"POS",1.01567756220582
"834","PF07_0101",0.0155488588730606,"POS",1.01567037135578
"835","PF11_0257",0.0155485935779883,"POS",1.01567010190347
"836","MAL7P1.102",0.0155481716637529,"POS",1.01566967337788
"837","PFL0090c",0.0155392416287821,"POS",1.01566060345268
"838","PF10_0328",0.0155382833329678,"POS",1.01565963014984
"839","PF11_0139",0.015537559394611,"POS",1.01565889487514
"840","PF14_0127",0.0155363109110878,"POS",1.01565762684254
"841","PFI0340c",0.0155352115113446,"POS",1.01565651022942
"842","PF14_0478",0.0155311034805584,"POS",1.01565233788978
"843","PFD1115c",0.015530910449057,"POS",1.0156521418369
"844","PFB0595w",0.0155297774009728,"POS",1.01565099105484
"845","MAL8P1.156",0.0155250948819982,"POS",1.01564623526094
"846","PF08_0026",0.0155246563608799,"POS",1.01564578987871
"847","PF11_0370",0.0155240398218375,"POS",1.01564516369362
"848","PFI1070c",0.0155118427972417,"POS",1.01563277592013
"849","PF14_0528",0.015510983838428,"POS",1.01563190353378
"850","PF14_0190",0.0155107068446771,"POS",1.01563162221012
"851","PF14_0360",0.0155091631802336,"POS",1.01563005441691
"852","PFB0650w",0.015508796285843,"POS",1.01562968178801
"853","PFD0165w",0.0155087280997951,"POS",1.01562961253624
"854","PF13_0097",0.0155067030162087,"POS",1.01562755580346
"855","PFA0245w",0.0155028098755442,"POS",1.01562360183022
"856","PF10_0217",0.0154978467277725,"POS",1.01561856115271
"857","PF07_0083",0.0154914355295967,"POS",1.01561204984172
"858","PF14_0319",0.0154885926776914,"POS",1.01560916261117
"859","PF14_0562",0.0154815565823005,"POS",1.01560201671337
"860","PF14_0425",0.0154760092925191,"POS",1.0155963828903
"861","PF11_0232",0.0154743729469958,"POS",1.01559472102507
"862","PF10_0209",0.0154719429113991,"POS",1.01559225309674
"863","PFF1155w",0.0154716696147693,"POS",1.01559197553884
"864","PF14_0730",0.0154715615960065,"POS",1.01559186583586
"865","PFE1155c",0.0154691132662828,"POS",1.01558937933515
"866","PFI1130c",0.0154682072426834,"POS",1.01558845918762
"867","PF14_0176",0.0154660512832826,"POS",1.0155862696225
"868","PF11_0213",0.0154507623831832,"POS",1.01557074254417
"869","PF13_0229",0.0154473477542296,"POS",1.01556727475283
"870","PF14_0042",0.0154407099683947,"POS",1.01556053365713
"871","PF14_0194",0.0154403263296922,"POS",1.01556014404888
"872","PF14_0447",0.0154390066215708,"POS",1.0155588038068
"873","PF14_0096",0.0154332668519371,"POS",1.01555297474994
"874","MAL13P1.338",0.0154291060005596,"POS",1.01554874919374
"875","PF11_0303",0.0154244494769355,"POS",1.01554402027801
"876","PFD0950w",0.0154215463142604,"POS",1.01554107199279
"877","PFF0445w",0.0154147659318631,"POS",1.01553418625933
"878","PFL1865w",0.0154132373974306,"POS",1.01553263398154
"879","PFL1135c",0.0154115818100789,"POS",1.01553095267995
"880","MAL13P1.122",0.0154043464731617,"POS",1.01552360499794
"881","PF14_0047",0.015399154618649,"POS",1.01551833256082
"882","PFD0590c",0.0153943198049616,"POS",1.01551342273075
"883","PFI0870w",0.0153938938493169,"POS",1.01551299016717
"884","PF13_0351",0.0153889252327386,"POS",1.01550794448503
"885","PF10_0214",0.0153832537413378,"POS",1.01550218505678
"886","PF14_0448",0.0153809127476494,"POS",1.01549980777536
"887","PF14_0477",0.0153782631656443,"POS",1.01549711712891
"888","MAL13P1.323",0.0153774847351185,"POS",1.01549632663526
"889","PFC0405c",0.0153759091140683,"POS",1.01549472659913
"890","PFI0715w",0.0153750171967849,"POS",1.01549382086224
"891","PF14_0170",0.0153688813172518,"POS",1.0154875899336
"892","PF14_0192",0.0153669667147077,"POS",1.01548564568034
"893","PFI1275w",0.015362338771807,"POS",1.01548094608163
"894","PF13_0315",0.0153616940462142,"POS",1.01548029137529
"895","PF14_0493",0.0153569986657466,"POS",1.01547552332016
"896","PFF0345w",0.0153526525735093,"POS",1.01547110997946
"897","PF14_0707",0.0153501491133957,"POS",1.01546856779122
"898","PF14_0308",0.0153485196964867,"POS",1.01546691317091
"899","PF11_0164",0.0153406613769216,"POS",1.01545893333875
"900","PFC0125w",0.0153348807581967,"POS",1.0154530633748
"901","PFD0115c",0.015331117043178,"POS",1.01544924150604
"902","PFD0885c",0.0153259359674535,"POS",1.01544398040026
"903","MAL13P1.261",0.015321855981764,"POS",1.0154398374118
"904","MAL8P1.139",0.0153180927002147,"POS",1.01543601603299
"905","PFD0345c",0.0153154825540198,"POS",1.01543336559999
"906","PFC0865w",0.0153066636194419,"POS",1.01542441059906
"907","PFL1405w",0.0153022505681735,"POS",1.01541992948896
"908","PFD0180c",0.015296761876915,"POS",1.01541435617777
"909","PFD0785c",0.0152943042547369,"POS",1.01541186067599
"910","PF13_0239",0.0152889874346624,"POS",1.01540646192818
"911","PF14_0230",0.0152685406934825,"POS",1.01538570038732
"912","PF14_0591",0.0152617761576267,"POS",1.01537883179757
"913","PFF0825c",0.0152601993407564,"POS",1.01537723073236
"914","PF11_0247",0.015239539375336,"POS",1.01535625329058
"915","PFL2175w",0.0152351681258858,"POS",1.01535181492482
"916","PFD0975w",0.0152344274834029,"POS",1.01535106291241
"917","PF11_0207",0.0152306332490484,"POS",1.01534721043983
"918","PFF0220w",0.0152254735002901,"POS",1.01534197151684
"919","PFD0460c",0.0152230132305629,"POS",1.0153394735048
"920","PF13_0033",0.0152198494216142,"POS",1.01533626116977
"921","PFD0780w",0.015214742386056,"POS",1.01533107582462
"922","MAL13P1.286",0.0152117716840481,"POS",1.01532805958303
"923","PF11_0069",0.0152079315563448,"POS",1.01532416060111
"924","MAL13P1.81",0.0152022369328654,"POS",1.01531837872877
"925","PF13_0324",0.0152000860022561,"POS",1.01531619485174
"926","PF11_0079",0.015193104710215,"POS",1.01530910665761
"927","PFL1960w",0.0151853456098374,"POS",1.0153012288029
"928","PF10_0183",0.0151790362049337,"POS",1.01529482287656
"929","PFE0475w",0.0151778869826244,"POS",1.01529365607777
"930","PFL1940w",0.0151758203898278,"POS",1.01529155788138
"931","PFL1005c",0.0151751731752569,"POS",1.0152909007701
"932","PFL2435w",0.015172239779323,"POS",1.01528792252427
"933","PF13_0200",0.0151711791261613,"POS",1.01528684565649
"934","PFD0450c",0.0151590159852236,"POS",1.0152744966546
"935","PFC0105w",0.0151588448969688,"POS",1.01527432295307
"936","PFC0285c",0.0151531271777073,"POS",1.01526851791612
"937","PF14_0379",0.0151518324162558,"POS",1.01526720338643
"938","PF10_0257",0.0151443740861907,"POS",1.01525963121676
"939","PFI0255c",0.0151419511529693,"POS",1.01525717131345
"940","PF13_0228",0.0151379723327446,"POS",1.01525313179572
"941","PF14_0159",0.0151300976247676,"POS",1.01524513700526
"942","PFL1270w",0.0151291709438443,"POS",1.0152441961974
"943","PF14_0218",0.0151281501246004,"POS",1.01524315981711
"944","PF07_0041",0.0151223266239035,"POS",1.01523724756508
"945","PF14_0450",0.0151193858773141,"POS",1.015234262014
"946","PFL2490c",0.0151165074361384,"POS",1.0152313397261
"947","PF14_0543",0.0151161556436859,"POS",1.01523098257544
"948","MAL7P1.139",0.0151133005728449,"POS",1.0152280840232
"949","PFI1585c",0.0151107167471146,"POS",1.01522546085414
"950","MAL13P1.318",0.0151008802770718,"POS",1.01521547466843
"951","PF14_0655",0.0150927256891973,"POS",1.01520719603838
"952","PFL2535w",0.0150804868837538,"POS",1.01519477119106
"953","PFL1665c",0.0150703723855213,"POS",1.01518450305727
"954","PF08_0125",0.0150677381130137,"POS",1.01518182878816
"955","PFD0150w",0.015066305145896,"POS",1.01518037406703
"956","MAL13P1.333",0.0150648972718844,"POS",1.01517894482197
"957","PF14_0050",0.0150603252581302,"POS",1.01517430342048
"958","PF13_0056",0.0150600376388479,"POS",1.01517401143682
"959","PF11_0259",0.0150580405766515,"POS",1.0151719840732
"960","MAL13P1.162",0.0150519611816879,"POS",1.01516581246051
"961","PFB0395w",0.0150505605960909,"POS",1.01516439063489
"962","PF14_0314",0.0150455199459516,"POS",1.01515927355926
"963","PF07_0079",0.0150445047147709,"POS",1.01515824293844
"964","PF13_0035",0.015042618895016,"POS",1.01515632853477
"965","PF10_0132",0.0150424552234454,"POS",1.01515616238256
"966","PFE0690c",0.0150396263042168,"POS",1.01515329059183
"967","PF10_0020",0.0150389366635188,"POS",1.01515259050105
"968","PF13_0167",0.0150356172001679,"POS",1.01514922074482
"969","MAL13P1.121",0.0150346132838737,"POS",1.01514820162049
"970","PFF1265w",0.0150302544024354,"POS",1.01514377671948
"971","PF11_0173",0.0150282519101767,"POS",1.01514174390396
"972","PF13_0285",0.0150275063199431,"POS",1.01514098702447
"973","PF10_0213",0.0150254394856111,"POS",1.0151388888984
"974","PFI0650c",0.0150207711674578,"POS",1.01513414991816
"975","PFD0865c",0.0150162180958267,"POS",1.01512952795018
"976","PFC0755c",0.0150098086834839,"POS",1.0151230215873
"977","PF14_0064",0.0150042406643264,"POS",1.01511736937861
"978","PF14_0549",0.0150019111259353,"POS",1.01511500462648
"979","PF07_0120",0.014999257924207,"POS",1.01511231132517
"980","PF11_0106",0.0149965854059886,"POS",1.01510959842265
