X;IonoTP1;IonoTP2;IonoTP3;IonoTP4;IonoTP5;IonoTP1c;IonoTP2c;IonoTP3c;IonoTP4c;IonoTP5c
PF3D7_0912000;1.114110102;0.998899103666667;0.791352789333333;0.648084158666667;0.513543856333333;0.87890386;0.937630067666667;0.825117799333333;0.615923346666667;0.537653073666667
PF3D7_0912100;0.9306413945;0.811686522;0.795592181;0.8363679725;0.757646129;0.8746442485;0.8322374865;0.8735791525;0.7720506265;0.788150506
PF3D7_0912400;1.495384294;1.3500038095;1.1806700755;0.909095625;0.918128582;1.437625488;1.3005333725;1.2408649415;0.8405116865;0.758245174
PF3D7_0912500;1.335186758;0.952257934;0.703738734;0.641619514;0.641929812;0.996753685;0.784992582;0.72947049;0.634450745;0.592318761
PF3D7_0912600;0.4911891725;0.4903804365;0.5652520085;0.4468710075;0.718792454;0.580729706;0.528520153;0.69057387;0.7056231175;0.8691843315
PF3D7_0912800;0.5753395755;0.4722421915;0.4013289125;0.4153556885;0.417254385;0.4770786655;0.448048028;0.431688383;0.351794804;0.408063229
PF3D7_0912900;1.69672188;1.690743577;1.398998713;1.420613443;1.081144936;1.539146656;1.692510495;1.373495974;1.047928275;0.769821402
PF3D7_0913000;0.393948686;0.358878166;0.344803724;0.379799949;0.354750679;0.418863696;0.366537535;0.344330474;0.393142549;0.43025108
PF3D7_0913100;0.643906618;0.595323145;0.49106267;0.3474765615;0.342081011;0.498376843;0.579918467;0.428500122;0.3267150195;0.340535041
PF3D7_0913200;1.018531806;0.861566713;0.651452924;0.501012704;0.307450592;0.894522503;0.716461498;0.603215941;0.348405647;0.322205951
PF3D7_0913300;0.396442;0.485845875;0.392850136;0.313536977;0.2973148625;0.4898575635;0.4537589415;0.428500122;0.387719902;0.2807243475
PF3D7_0913400;0.579702949;0.76828427;0.696673091;0.573740333;0.614901184;0.815009399;0.705039671;0.58281117;0.464992745;0.60968316
PF3D7_0913500;1.3302000935;1.494461861;1.483786517;0.9389947705;0.7846747575;1.497970245;1.673820188;1.299528692;0.8879599215;0.7379866885
PF3D7_0913600;2.235284668;2.2348909785;2.269486789;1.8254639695;1.276257871;1.8841768105;1.991555282;1.9728859945;1.3875220975;1.0563338775
PF3D7_0913700;2.1355508485;1.837145257;1.4173694195;0.9276816055;0.739908571;1.7414791895;1.5128759675;1.464679785;0.7788289605;0.6849288145
PF3D7_0913800;0.590923011;0.681479844;1.253446344;3.573351815;5.344910454;0.694319843;0.713346426;1.49464932;3.947693488;7.090460383
PF3D7_0913900;0.715590303;0.668523947;0.679008962;0.575356506;0.6072994055;0.701419263;0.628720938;0.561131117;0.5388764315;0.561448695
PF3D7_0914000;0.483085791;0.5007451495;0.5588929215;0.4727297075;0.5194563755;0.484887994;0.4682958555;0.570058202;0.4168666665;0.5083908495
PF3D7_0914100;1.6717885185;2.129948308;3.2516121285;5.562048972;7.01730658;1.562574621;1.9650774195;3.2551981575;5.858502061;7.958680125
PF3D7_0914200;0.802857404;0.7624541175;0.9361986585;1.304249208;1.510224356;0.7859019145;0.782396709;0.925866324;1.2390768615;1.5000906245
PF3D7_0914300;0.428855508;0.46317307;0.4811707605;0.4880833415;0.5118545725;0.439451944;0.4916587235;0.448904894;0.492783863;0.620294712
PF3D7_0914400;3.766199019;3.312820972;3.022684984;3.977394315;2.608262266;3.634885039;2.784854619;2.944663101;2.463241531;1.836766946
PF3D7_0914500;2.16713324566667;2.02716492433333;2.11592664566667;1.88176065166667;1.79515109033333;1.862878619;1.81192071366667;1.887866133;1.6159514905;1.504270964
PF3D7_0914600;1.755315574;1.574140678;1.625099466;1.422229592;1.261898848;1.605880947;1.662398299;1.854283287;1.498008746;1.697851751
PF3D7_0914700;1.032245218;0.909503506;0.5836226935;0.4557599245;0.443438342;0.9704859605;0.813547241;0.659329053;0.427034157;0.4977792395
PF3D7_0914800;3.157822699;2.952647388;3.055186976;3.389108302;2.991730866;3.19472325;2.895958186;2.879622753;2.795379217;2.444520582
PF3D7_0914900;1.6194282575;1.6350333495;1.8914745375;2.21496103;2.7070856585;1.664095831;1.5310470755;1.685943914;1.7976104305;1.8734250975
PF3D7_0915000;2.8243376185;2.420808039;2.421398203;2.8412268865;2.5035263875;2.4698760215;2.3181164545;2.1813972315;2.1724515085;1.8599194025
PF3D7_0915100;1.169379303;1.026106482;0.905816292;0.659397348;0.518611742;1.12170286;0.89090428;0.821291904;0.559889215;0.540225562
PF3D7_0915200;1.134472463;1.086999154;0.86200932;0.824246685;0.609833331;1.081946309;0.973972324;0.876129696;0.727991569;0.692646338
PF3D7_0915300;0.4238688245;0.354343605;0.461386943;0.267476135;0.371643578;0.4053748905;0.391457954;0.360909324;0.325359373;0.3675463305
PF3D7_0915400;0.800364065333333;0.7378379345;0.5631323195;0.412123350333333;0.411623423;0.718457765333333;0.691194976;0.681434224666667;0.429745490333333;0.416102306333333
PF3D7_0915500;0.374625234;0.5849584315;0.589275204;0.501012704;0.5329706645;0.6176464985;0.63495102;0.570058202;0.4887168625;0.754386412
PF3D7_0915600;0.263047997;0.307054597;0.308062333;0.329698674;0.356439971;0.325151836;0.284507889;0.3188245;0.378230275;0.407098538
PF3D7_0915700;2.533239617;2.208979301;1.94305375;1.745463669;1.245005974;1.923933362;2.126540901;1.949930698;1.564436315;1.497196596
PF3D7_0915800;1.898682981;1.629850983;1.793262045;1.642028772;1.631853209;1.502229821;1.740274599;1.160521213;1.150958705;1.310047022
PF3D7_0915900;1.014791835;1.194533046;1.170071653;0.906671353;0.716258528;1.089045687;1.252250069;1.075076207;0.722568902;0.615471274
PF3D7_0916000;2.691567006;2.828270849;3.34016820233333;4.97511005533333;5.210330384;2.421600233;2.681711901;3.583587307;4.38647671633333;4.20732814666667
PF3D7_0916100;1.71791542;1.327978694;1.54737739;1.464250049;1.674085393;1.797564328;1.424616178;1.262545032;1.294659097;1.367928276
PF3D7_0916200;0.8570876875;0.7307122095;0.66982363;0.5761646045;0.748355008;0.729816776;0.8088746645;0.634460777;0.5890359995;0.646341282
PF3D7_0916400;2.01587022075;2.10824722075;1.41312999975;1.15556153175;1.03933504275;1.54305133075;1.8220446765;1.30877455975;1.14045232275;1.10649772375
PF3D7_0916500;1.241686298;0.962622589;0.806897202;0.564043341;0.516922424;0.992494024;0.872213973;0.887607382;0.615471451;0.530578686
PF3D7_0916600;0.128407319;0.180086869;0.211969508;0.160000829;0.228054024;0.183164123;0.156790843;0.150485165;0.187081627;0.2681834
PF3D7_0916700;0.5279660175;0.487789253;0.5419353685;0.8218224365;1.095503909;0.5367135145;0.5124257345;0.652314928;0.9293076665;1.380469238
PF3D7_0916900;1.296539872;1.141413886;1.167245345;1.189501122;0.868294544;0.986814505;0.982279079;1.075076207;0.878470275;0.681070052
PF3D7_0917000;2.17918438666667;1.965408461;2.25158711966667;1.989505248;1.785578509;1.67166849566667;1.77384791666667;2.05535529266667;1.63221945066667;1.3370582395
PF3D7_0917100;1.0204018655;1.0112072075;1.055608122;0.8751560345;0.8649159835;0.8980721925;0.915305531;0.8410590345;0.956420961;0.928030349
PF3D7_0917300;3.339836843;3.347802119;3.343465491;3.713958817;3.419120817;2.968962921;3.380867644;2.720210503;2.44290659;2.4657438
PF3D7_0917400;2.7931708975;3.060829028;3.4649947065;3.208097473;3.552574843;2.7645004725;3.444206859;3.4254504145;3.873132039;2.855477997
PF3D7_0917500;1.539017807;1.622077472;1.5035703765;1.084450028;0.9899233465;1.472412492;1.463035191;1.3352370325;1.023526354;0.812267724
PF3D7_0917600;0.595286347;0.5389650155;0.481877338;0.38868889;0.39782756;0.560851409;0.576803426;0.5955641755;0.4222893335;0.430251066
PF3D7_0917800;1.377573689;1.1789859855;1.011094553;0.9107117745;0.8235284075;1.1912768265;1.005641932;0.964762944;0.8825372545;0.7746448685
PF3D7_0917900;2.641700109;2.320399833;1.893594247;1.38344153;1.0355341665;2.199389508;2.043472733;2.162267704;1.1218119405;0.84989058
PF3D7_0918000;3.579198099;3.3244813545;3.2883534565;3.155571902;2.9596343855;3.375047677;3.223038495;3.0007761755;2.4903548655;2.027775225
PF3D7_0918100;2.256478059;2.18436304;1.992513253;2.291729032;2.31263657;2.158213013;2.014399059;2.057055719;1.790832117;1.792391272
PF3D7_0918200;1.488527569;1.995207011;1.626512662;1.186268824;0.873362446;1.635698234;1.698740639;1.288050968;0.894738276;0.854713989
PF3D7_0918300;0.599649721;0.459934081;0.356108766;0.339395689;0.283800548;0.542393013;0.426761864;0.390241181;0.321292373;0.335711588
PF3D7_0918600;0.835270931;0.936710834;0.8789668725;0.6141445925;0.700210287;0.96551637;0.8737715085;0.6574160925;0.4907503725;0.523825839
PF3D7_0918700;0.2381145425;0.269482508;0.450788457;1.1216219895;2.697794538;0.2733263265;0.3250035435;0.566232319;1.70068045;4.382579839
PF3D7_0918800;0.395195343;0.3847899405;0.30664921;0.3200016585;0.3648864205;0.4337724245;0.359788285;0.368561128;0.3904312355;0.4572623555
PF3D7_0918900;0.74613377;0.714517324;0.804070936;0.9826313765;1.4789725085;0.651723573;0.7055588085;0.870390891;0.8784702745;0.9733707
PF3D7_0919000;1.325213354;1.233400756;1.018866752;0.821014386;0.701054921;1.275049549;1.160875332;1.047019632;0.679187647;0.6791407
PF3D7_0919100;1.565821266;1.288463275;1.0972954685;0.803236504;0.658822711;1.3190657615;1.271978775;1.032991383;0.660208373;0.579777799
PF3D7_0919200;1.341420117;1.417374343;2.33449069;4.686893154;4.968198923;1.137321476;1.554409928;2.738064901;5.589402869;8.645538234
PF3D7_0919300;0.482462444;0.607631256;1.348126015;4.362042639;4.059361664;0.653143432;0.682195955;1.504851573;3.813482783;5.124425117
PF3D7_0919400;3.47697104;2.99410632;2.7442985045;1.849706593;1.663949689;3.037826788;2.6254679345;2.634128046;1.35159702;1.2367306625
PF3D7_0919500;1.0141685065;1.568310487;1.639230795;0.922024963;1.440963542;1.65983617;1.9578089395;1.3728582955;1.293303451;2.0239164635
PF3D7_0919600;0.808467435;0.9418932005;0.765916454;0.6424275645;0.63010479;0.979715169;0.8748098765;0.769642354;0.619538451;0.655988187
PF3D7_0919700;0.514875934;0.573945912;0.569491386;0.533336121;0.462865167;0.478498567;0.500484693;0.688660947;0.395853882;0.416745443
PF3D7_0919800;2.629856682;3.1657716215;3.2798747015;3.397189337;3.0981560115;2.7609508675;3.42395914;3.1863320395;2.648289587;1.962176447
PF3D7_0919900;3.95465455783333;3.909655779;4.26152900433333;4.6752564944;3.7299500855;3.52981419583333;3.8140326145;3.94492180116667;3.18761796116667;2.11331091083333
PF3D7_0920000;1.473567463;1.4769714415;1.5198213315;1.2242487635;1.788112443;1.534177108;1.5393538305;1.226836692;1.167226706;1.6303235625
PF3D7_0920100;0.799117359;0.741076943;0.744719524;0.790307118;0.839576648;1.069167411;0.859753809;0.826393106;0.707656628;0.83734959
PF3D7_0920200;2.2620882005;2.004923996;1.5749333655;1.108692651;1.076921768;1.917543871;1.7054899195;1.4398114525;0.9896347055;0.822879305
PF3D7_0920400;1.08460551566667;1.28306498;1.132388166;0.775761598666667;0.694297784333333;0.996043735;1.15464520866667;0.939469517666667;0.668342366666667;0.606467496666667
PF3D7_0920500;1.539641173;1.774956936;2.615703561;4.929318423;5.094895679;1.610140438;2.015437334;3.110451683;5.970343992;6.737384683
PF3D7_0920600;1.8993062725;1.810585677;2.3380235955;3.326078002;4.3929960235;1.3616620735;1.5751769705;2.2457997495;3.868387236;6.281086744
PF3D7_0920700;1.525304432;1.853987929;2.490641608;3.9628488755;4.613448169;1.610140438;1.878375166;2.0946770195;3.7694238255;4.6179637925
PF3D7_0920800;0.3066815665;0.3031678225;0.308062343;0.2577791075;0.296470216;0.3272816455;0.301121507;0.3385916305;0.2928234215;0.364652244
PF3D7_0920900;0.7741839225;1.013798391;0.8584764565;0.768488815;0.727238916;1.062777962;0.9760489975;0.8958968265;0.786962961;0.804550201
PF3D7_0921000;1.332693444;1.085703581;0.999082934;0.911519897;0.795655095;1.240972516;1.054963634;1.010036011;0.822888039;0.742810127
PF3D7_0921100;0.226894481;0.343331066;0.45644101;0.509093546;0.609833331;0.384786664;0.412224965;0.343055154;0.538198628;0.835420238
PF3D7_0921200;0.369326877;0.3128847355;0.3144214305;0.298991448;0.34039173125;0.355679195;0.313062525;0.34847518175;0.34298299025;0.434109828
PF3D7_0921300;0.4724890585;0.549977535;0.50872682;0.320001658;0.4645544725;0.640364513;0.60328135;0.6108677445;0.345694314;0.5961774935
PF3D7_0921500;0.326628319;0.316771506;0.3334986715;0.168081683;0.2120057715;0.294624482;0.2590683165;0.2461325185;0.302313079;0.333782207
PF3D7_0921600;0.720992557666667;0.875818163;0.838928185;0.889701594;0.585620199;0.750641638333333;0.843486308666667;0.902485895666667;0.678283895666667;0.578813104
PF3D7_0921700;1.9790933575;1.5611847235;1.3912265145;0.9486917615;0.625036938;1.3474632745;1.485878844;1.2395896595;0.744259529;0.563378076
PF3D7_0921800;0.384598629;0.3556391775;0.3087689095;0.307880383;0.309139884;0.372717717;0.3488855955;0.4163847955;0.418222333;0.4726973595
PF3D7_0921900;0.575962941;0.592084157;0.524271219;0.433133571;0.396982914;0.498376843;0.517098296;0.542001665;0.479905059;0.457262356
PF3D7_0922000;0.2493346035;0.412645093;0.683954916;0.358789745;0.408807936;0.3372207835;0.32967612;0.316273899;0.3585731275;0.4177101185
PF3D7_0922100;0.671956740333333;0.566604246;0.512024109;0.509093562333333;0.505097402666667;0.644150866333333;0.558632287;0.642750189333333;0.529386784;0.608396886666667
PF3D7_0922200;1.931096508;1.8138245695;1.74309586;1.9838487095;1.567660147;1.641377838;1.4791295635;1.809010221;1.282458157;1.066945487
PF3D7_0922300;0.749250487;1.029993277;1.488025852;1.986272885;2.623465772;1.010952442;1.128686463;0.795785968;1.42615859;2.816890494
PF3D7_0922400;0.5429260865;0.511109844;0.625310018;1.1345513275;1.480661826;0.5729203565;0.5544789095;0.5898253325;1.342107373;1.6033122875
PF3D7_0922500;0.8701777715;0.7559761785;0.5942211585;0.4404063145;0.3547506915;0.81145971;0.748650366;0.6727196995;0.469059745;0.3723697535
PF3D7_0922600;0.927524734;0.832415911;0.6747695635;0.6755590565;0.5904065065;0.915820638;0.739824381;0.689298588;0.553788745;0.586530589
PF3D7_0922700;0.842750947;0.892660835;0.874727495;0.724044182;0.707812091;0.91298092;0.889865943;0.717992804;0.59106949;0.648270663
PF3D7_0922800;1.18131171842857;1.185093755;1.15008592557143;0.996253377571429;1.10744959971429;1.05679416285714;1.22228628714286;1.13629052657143;1.00512802828571;1.112699295
PF3D7_0923000;0.627076545;0.554512096;0.466332919;0.381416122;0.390225769;0.640364534;0.61781828;0.476961468;0.391786902;0.468838612
PF3D7_0923100;0.714343646;0.598562134;0.890271893;0.499396506;0.736529986;0.942798292;0.730998396;0.689936229;0.690032981;0.987841071
PF3D7_0923200;0.2374912045;0.2604133955;0.263548742;0.248082092;0.2787326835;0.25415799;0.2450506015;0.279290258;0.254864823;0.358864131
PF3D7_0923300;0.347821775;0.408758318;0.5157924425;0.336163367;0.4324579915;0.417443827;0.244012249;0.4425284;0.482616392;0.488132378
PF3D7_0923400;0.484955795;0.423657612;0.4281783735;0.341011863;0.329411343;0.377687286;0.4059948525;0.4980038615;0.4060213525;0.3858754055
PF3D7_0923500;3.0044818885;2.7440574645;2.823433776;1.932939288;1.7475694755;2.552228928;2.496712583;1.419406719;1.198406981;1.289788479
PF3D7_0923600;1.31399333;0.915981445;1.058434388;0.9785909075;0.9747197395;1.22180417;1.2647102945;1.163071777;1.028271137;0.9135600065
PF3D7_0923800;1.026635225;0.9088556815;0.775808384;0.658589297;0.642774471;1.0137922015;0.828603277;0.772830596;0.6188606075;0.6386237875
PF3D7_0923900;0.938744795;0.781240148;0.616124665;0.554346302;0.363197141;0.832047958;0.65623723;0.642750202;0.540909921;0.520931811
PF3D7_0924000;1.3432901765;1.462719914;1.8208180205;2.788701315;3.618457172;1.4560838205;1.3218194905;2.0678957265;3.0787129815;4.357497916
PF3D7_0924100;0.8963578645;1.0384146125;0.992017249;0.8444488385;0.6824727545;0.931439338;0.99629684;1.028527821;0.835766843;0.7148341755
PF3D7_0924200;0.810960786;0.8712835825;0.806190646;0.589093967;0.5836493365;0.829208156;0.831199181;0.806626014;0.619538451;0.5846012085
PF3D7_0924300;0.996091721;1.1472440775;0.9778859625;1.1183896425;1.152939751;1.127382338;1.041465072;0.8659273295;1.060807078;1.3303054495
PF3D7_0924400;1.046581996;1.098659459;1.4300875945;2.4824371415;3.243434908;1.0045629505;1.051848562;1.364568851;2.6089753525;4.276463975
PF3D7_0924500;4.170121072;3.5946116965;4.268359087;4.1430518705;3.323676059;3.3899564055;3.5989210595;3.32342652;2.6767584875;2.4696025045
PF3D7_0924600;3.49037269475;3.73097244;4.1863976755;3.86830275075;3.327476986;3.0985265735;3.2837819615;3.91229541025;2.77809442075;2.34901649975
PF3D7_0924700;0.788520682;0.768932095;0.73553415;0.618993112;0.523679594;0.7390459845;0.6790808835;0.7715552765;0.676476333;0.639588492
PF3D7_0925200;0.428232161;0.3672994825;0.3660006745;0.3216178315;0.3496828145;0.3613586985;0.4049565005;0.4565566785;0.440590804;0.476556136
PF3D7_0925300;2.554433082;2.1701115905;1.815165489;1.334956428;0.9814769095;2.2320466815;1.87681763;1.9320764515;1.0784306855;0.8556786945
PF3D7_0925400;0.7399004485;0.6944357215;0.884619362;0.6731348085;0.8716731035;0.8299181275;0.740862718;0.8576379235;0.7049452945;0.966617881
PF3D7_0925700;1.411233872;1.4381037315;1.2675776305;1.2258649605;0.920662483;1.2466519935;1.4085218055;1.7191016915;1.265512333;0.862431513
PF3D7_0925800;1.569561336;1.59400632666667;1.369794038;1.03219391133333;1.003437669;1.65131696166667;1.74685079266667;1.498050071;1.23049104633333;1.24573442033333
PF3D7_0925900;0.461269016;0.411997287;0.364587521;0.517174388;0.756801495;0.35354937;0.348885595;0.399168266;0.534131608;1.066945429
PF3D7_0926000;0.420128798;0.6005054925;0.581503005;0.483234822;0.4856705775;0.548072511;0.606396391;0.711616282;0.467704078;0.515143639
PF3D7_0926100;1.074382799;1.1297536156;1.2867961998;1.24606709025;0.9345146756;0.9115610256;1.1790464395;1.524937581;0.9099216906;0.8373496242
PF3D7_0926300;0.48183910625;0.8155732775;0.911468844;1.1361675005;1.94606089475;0.8867131745;1.37607335275;0.792916528;1.47970723475;3.09472065475
PF3D7_0926400;2.531369594;2.0917284225;1.7275513775;1.157177705;0.9417786255;2.2213976145;1.948982923;1.6865815925;0.9706554115;0.829632095
PF3D7_0926500;2.35413421566667;2.95610224733333;3.116893729;2.79489656933333;3.22766817866667;2.19844293566667;2.82708092733333;2.67812583033333;2.26486264033333;2.30367607266667
PF3D7_0926700;1.176235991;1.014446177;0.8288007715;0.6092960965;0.5279028125;1.1117636805;0.9417834555;0.6829220665;0.515830157;0.3984163385
PF3D7_0926800;1.224856169;1.327330985;1.1990408235;1.0836420015;1.010194805;1.2281936185;1.373737002;1.177737705;0.9950573725;0.9598650625
PF3D7_0926900;1.346406894;1.782730525;1.613794403;1.325259388;0.913905363;1.710951846;1.870068349;1.599223626;1.217386275;1.016781698
PF3D7_0927000;2.344991965;2.328173498;2.08154056;1.792332478;1.216288128;2.442188481;1.716392547;1.941003499;1.437003762;1.188496226
PF3D7_0927100;1.609454854;1.904515867;1.643470172;1.341421073;1.118309319;1.655576594;1.904333891;1.628555483;1.427514156;2.290170569
PF3D7_0927200;1.714175375;1.94424716333333;2.57142555233333;2.7571859725;5.61519657033333;2.0524322265;2.11131163366667;1.70082245266667;2.91467762166667;6.81455953566667
PF3D7_0927300;2.6167665985;2.5529581145;2.3903094065;2.7628426385;3.0364970015;2.5678476275;2.327461546;2.790351978;2.2260002335;1.9139419525
PF3D7_0927400;0.6576200115;0.8894218655;1.099415136;0.711922871;1.074387766;1.00243312;1.250173396;0.6676185165;0.5822577065;0.803585525
PF3D7_0927600;2.389248844;2.766082503;2.747831242;3.663857325;3.583826639;2.2540547885;2.708535979;2.7718602045;2.8821416465;2.8516191775
PF3D7_0927700;2.159237628;2.014640827;2.058930434;2.076778396;1.98153596;1.945231497;1.70185571;2.125921837;1.492585998;1.460538445
PF3D7_0927800;2.369925402;2.069055637;1.892181051;2.073546098;1.724764116;2.1298155;2.001938772;2.151427772;1.533256041;1.198143101
PF3D7_0927900;2.706527088;2.893050289;3.381619931;5.493361716;5.505392957;2.26612363;2.208570547;3.026282035;2.91332184;2.913359252
PF3D7_0928000;1.769029024;1.855283501;2.48569559;2.899409028;2.792394712;1.767746872;1.902257218;2.519988786;2.13245941;2.224571675
PF3D7_0928100;0.648893302;0.7151651485;0.9884844275;0.85414583;1.261054214;0.5828595155;0.555517277;0.823842505;1.076397256;3.018510439
PF3D7_0928200;0.6613600385;0.84342843;0.756024545;0.6820237495;0.576892192;0.7844820565;0.828084109;0.7741058775;0.574123706;0.5990715505
PF3D7_0928300;0.873917742;0.735894576;0.68536807;0.599599057;0.525368861;0.859025612;0.672850802;0.724369288;0.557177922;0.605824398
