X;dnadTP1.1;dnadTP1.2;dnadTP1.3;dnadTP1.1C;dnadTP1.2C;dnadTP1.3C;dnad2TP1.1;dnad2TP1.2;dnad2TP1.1C;dnad2TP1.2C
PF3D7_0621700;-0.70545948;-0.373372557333333;-0.302307682666667;-0.183712551666667;-0.269598185;-0.20102576;-0.996645224666667;-0.407414831;-0.2546689745;-0.2546689745
PF3D7_0621800;0.537239272;0.584018322;0.648905514;-0.215655484;0.176922355;-0.111911025;0.282744412;0.66384787;-0.811989141;-0.811989141
PF3D7_0621900;-0.1980817965;-0.1888173715;-0.4651709825;-0.205921128;-0.1695782315;-0.2860284735;0.00821511599999997;-0.314461056;-0.046350063;-0.046350063
PF3D7_0622100;-0.808026775;-0.5900250455;-0.279280408;-0.4519650675;-0.430179295;-0.1340450225;-0.7572249585;-0.4439439795;-0.507485216;-0.507485216
PF3D7_0622200;0.1346676935;0.1528154165;0.3296609765;-0.0410944945;0.1024082385;0.3975450705;-0.562264;0.3899986175;-0.325311405;-0.325311405
PF3D7_0622300;-0.3157772485;-0.198381901;0.00513797149999998;0.115371009;-0.227840343;-0.1223182185;0.196029102;-0.3311292945;0.238390131;0.238390131
PF3D7_0622500;0.8532212295;0.7161173145;0.7221926305;0.3083916925;0.331290907;0.333127774;1.139293076;0.184862389;0.8493379195;0.8493379195
PF3D7_0622800;-0.340933848666667;-0.317536913666667;-0.179208196333333;0.0282338536666666;0.0440759366666667;-0.068362449;-0.286112399;-0.171817212333333;-0.110502912666667;-0.110502912666667
PF3D7_0622900;-0.0595670946666667;-0.142120008;-0.441133271;-0.030711709;-0.0996562093333333;-0.4076643425;-0.370463835;-0.0745192735;-0.487435209;-0.487435209
PF3D7_0623000;-0.465482274;-0.3911888605;-0.3438051635;-0.1744565745;-0.1469684565;0.1828431275;-0.691563724;-0.1876004645;-0.36256639;-0.36256639
PF3D7_0623100;0.2072780325;0.7100146825;0.73631265;-0.217919833;0.391152773;-0.2355844065;0.0493160365;0.368739639;0.4237520485;0.4237520485
PF3D7_0623200;0.565180448;0.2526123385;0.482730848;0.5399977855;0.5597624485;0.322397917;0.495171686;0.491920263;0.3992085225;0.3992085225
PF3D7_0623300;1.106158011;1.431401578;1.374756515;0.732470617;0.860027873;0.539638759;1.090329791;0.570841658;1.240559077;1.240559077
PF3D7_0623400;0.2896899935;0.1775478155;0.431934478;-0.11413561;-0.322136363;-0.2667944695;-0.0920328585;0.043616363;0.0422191715;0.0422191715
PF3D7_0623500;1.204755123;1.243385956;1.173128412;0.666694596;0.499863413;0.618522793;1.189617489;0.229513426;0.90916844;0.90916844
PF3D7_0623600;-0.02888002;0.0243711805;-0.197939442;0.0839432195;0.279882114;0.262286391;0.347941618;0.065721776;0.31147643;0.31147643
PF3D7_0623700;-0.28264919;0.066360998;0.325711419;0.07555273;0.7793854035;0.1636796775;0.0886987925;1.176582706;-0.1903489335;-0.1903489335
PF3D7_0623800;-0.828426828;-0.8512870685;-0.459598039333333;-0.8277222515;-0.73265104225;-0.56283162175;-1.03063032775;-1.33533470475;-0.9359628305;-0.9359628305
PF3D7_0623900;-0.031732281;-0.024587382;0;-0.05423917;-0.019549683;-0.010405569;-0.017161487;0.003452079;0.056920791;0.056920791
PF3D7_0624000;0.435314502;0.2426466535;0.6708159235;0.129642366;0.042683898;0.093028215;0.487615863;0.041533687;0.591154905;0.591154905
PF3D7_0624100;0.597928226;0.432332925;0.448991926;0.108188384;0.000988783;-0.14359329;0.455520589;-0.391947788;0.474065881;0.474065881
PF3D7_0624200;-0.806334572;-0.651489937;-0.208910371;-0.715142946;-0.166016812;0.081631818;-0.722786526;0.401382953;-1.174014319;-1.174014319
PF3D7_0624300;0.158037351;0.143278098;0.125307958;-0.160239017;-0.001775951;0.47188839;-0.762319772;0.235133074;-0.577961053;-0.577961053
PF3D7_0624400;0.3397116855;0.581685447;-0.021278293;0.488882555;0.398990539;0.45172633;0.1751119305;0.160221932;0.5105992865;0.5105992865
PF3D7_0624500;1.155789565;0.983020616;1.340785268;1.108223166;1.492669194;1.325285683;0.732463345;1.143513513;0.760940852;0.760940852
PF3D7_0624600;-0.1971708558;-0.4099784996;-0.4388835742;-0.115338172;-0.1218581652;-0.1298740882;-0.0817248342;-0.01946430775;-0.240726546;-0.240726546
PF3D7_0624700;-0.464767123;-0.257987715;-0.192703391;0.097824096;0.520414743;0.579114216;-0.516229041;0.923723531;-0.11614418;-0.11614418
PF3D7_0624800;-0.0232290325;0.0002284895;0.0353659215;0.011056148;0.1555165425;0.158667832;0.013218438;0.059354323;0.069377257;0.069377257
PF3D7_0624900;0.558380179;0.161022447;0.012447013;0.47855739;0.156278894;0.063844882;-0.31018513;-0.051418272;-0.710171619;-0.710171619
PF3D7_0625000;-0.0732114155;-0.124511469;-0.223092691;0.3109222275;0.0390444765;0.0502154595;-0.056832031;0.353126564;0.078365821;0.078365821
PF3D7_0625100;0.359160874;0.401894972;0.459055674;0.208164989;0.1447546695;0.197065226;0.375938838;0.4998269235;0.1969860735;0.1969860735
PF3D7_0625200;-0.09427504;-0.038708421;-0.248716791;-0.014921511;-0.143829707;-0.208006383;0.06029515;-0.007104144;0.134697087;0.134697087
PF3D7_0625300;-0.675958775333333;-0.609182452666667;-0.588842959333333;-0.204072025666667;-0.461384923333333;-0.41601339;-1.400680434;-0.772942454;-0.970781237;-0.970781237
PF3D7_0625400;0.582284612;0.5065230615;0.202497746;-0.3802288605;0.0434541625;-0.0107351415;0.3695051295;0.821192247;0.022078996;0.022078996
PF3D7_0625600;0.9306067585;0.9240005095;0.771637388;0.7504048895;0.726863972;1.094728897;1.790185085;1.2539058575;0.8344797945;0.8344797945
PF3D7_0625800;-0.6099968915;-0.714366927;-0.291225377;-0.3928102095;-0.116207797;-0.0318910925;-1.0589568995;0.072195762;-0.4008210455;-0.4008210455
PF3D7_0626000;0.168802207333333;0.204613702333333;0.219744384;0.117403892333333;0.117986506;0.0383918593333333;0.428251352333333;0.136196052333333;0.234837103;0.234837103
PF3D7_0626100;0.0861408015;-0.0585130755;-0.3048396615;0.1440682575;0.065898796;0.3276891825;0.093844138;0.231014098;-0.334662452;-0.334662452
PF3D7_0626200;-0.023954154;0.0915682705;-0.1827587635;0.0168187155;0.022735111;0.121953891;-0.1649704015;0.3368817045;-0.30658099;-0.30658099
PF3D7_0626300;-0.673341177;-0.5409566335;-0.5312367935;-0.371677237;-0.3014353485;-0.090553312;-0.193692627;0.015871118;0.0673274255;0.0673274255
PF3D7_0626400;0.312568597;0.322083585;0.529544686;-0.0956070685;0.029509697;0.0198579275;-0.0536872575;0.484048926;-0.1654378965;-0.1654378965
PF3D7_0626500;-0.6365461265;-0.344075347;-0.8314694675;-0.57101815;-0.4298270845;-0.419168302;-0.133843174;-0.671011929;-0.004404938;-0.004404938
PF3D7_0626600;0.636829456;0.318168558;0.419021908;0.573875854;-0.049642967;0.204098428;0.415646037;-0.187831524;0.381268333;0.381268333
PF3D7_0626700;0.0568849535;0.199851731;0.433169119;-0.0816593625;0.192683784;0.420104424;0.074788767;0.477078442;0.0594313805;0.0594313805
PF3D7_0626800;-0.021395328;0.0822825075;-0.328088203;-0.063490273;0.0442614055;-0.0074716145;0.1716665835;0.2167099445;0.4053805985;0.4053805985
PF3D7_0626900;-0.0209081045;0.1310849765;0.033622288;0.2362454295;0.2210249205;0.2512157925;-0.2634492025;-0.6563376025;-0.236773572;-0.236773572
PF3D7_0627000;0.275387222;0.12857826;0.92294848;0.011307479;-0.173817864;-0.002529248;0.329832865;-0.521913348;0.288128554;0.288128554
PF3D7_0627100;-0.296637101;-0.4328465;-0.316233417;0.0399201526666667;-0.123778399;0.0432554746666667;-0.0185978316666667;-0.565241727;0.273592034;0.273592034
PF3D7_0627300;0.5639296565;0.611255071;0.241367133;0.0534330435;0.021376455;-0.754016866;0.4422050305;0.4675765805;0.0579555885;0.0579555885
PF3D7_0627400;-0.096166265;-0.113723717;0.773928742;-0.067425455;0.16018088;0.470672154;-0.16759984;0.783094945;-0.401701326;-0.401701326
PF3D7_0627500;0.621953039;0.71762448;0.726429664;0.134330916;-0.176902012;-0.148169574;0.388665511;0.334748773;2.122322149;2.122322149
PF3D7_0627600;0.629105996;0.596286622;0.5259336285;0.2214913445;0.000585973500000003;-0.037409712;0.259022297;0.28146744;0.1105593525;0.1105593525
PF3D7_0627700;0.1853644725;0.0350150525;-0.139721001;0.3512136845;0.582734012;0.119216363;0.6031599085;0.4687443215;0.4127065955;0.4127065955
PF3D7_0627800;-0.051012049;-0.03191164;0.0913124835;-0.206760083;0.537446193;0.154369428;0.3510439695;0.278500285;0.391624126;0.391624126
PF3D7_0627900;0.499939916;0.258085816;-0.123676605;0.698733128;-0.243022707;0.059132965;0.686129765;-0.063109219;-0.154454711;-0.154454711
PF3D7_0628000;0.355092866;0.105491129;0.136360161;0.619172678;0.534529057;0.453587495;0.105033388;0.219171724;0.366828168;0.366828168
PF3D7_0628100;-0.3800625197;-0.292536827;-0.394174966666667;0.0734568164;0.0640921917;0.0529716235;-0.2912020793;0.0811556545;-0.3211442523;-0.3211442523
PF3D7_0628200;-0.2446667408;-0.2526514604;-0.4030056955;-0.0465332616;0.0541254714;0.1384240025;0.0171804416;0.0247112672;-0.1520508598;-0.1520508598
PF3D7_0628300;0.841122041;0.926808569;0.804095407;0.47312715;0.5205913075;0.427143232;1.180678497;0.8443714455;0.8801196725;0.8801196725
PF3D7_0628400;-0.205200272;-0.379848666;-0.625089916;-0.4226489;-0.015665637;0.304812149;-0.552663457;0.507226682;-0.361211402;-0.361211402
PF3D7_0628600;-0.178155761;-0.0836156005;0.719356047;-0.2490320185;-0.1783072965;-0.336130536;-0.1529395175;0.0636908465;-0.1510941765;-0.1510941765
PF3D7_0628700;0.693328456;0.7320207195;0.686992828;0.488710252;0.547908922;0.364867864;0.9075545205;0.831067078;0.355615453;0.355615453
PF3D7_0628800;0.1383829965;0.3086975185;0.3142777645;0.2284276705;0.101959614;-0.016635475;0.090657676;0.251661153;0.118154898;0.118154898
PF3D7_0628900;-0.478772561;-0.352052558333333;-0.247456705;-0.303184679;0.0885954115;0.021169643;-0.342934658;-0.262807151;-0.246935014333333;-0.246935014333333
PF3D7_0629100;0.3663358445;0.3642618415;0.333080931;0.183524311;0.023043026;0.0536733415;-0.114311666;0.054294744;-0.054626298;-0.054626298
PF3D7_0629200;0.4052724025;0.2700190155;0.2304032635;0.084480663;0.0625237205;0.037360428;0.395851065;-0.0041577205;0.2346032395;0.2346032395
