X;CycTP1;CycTP1.2;CycTP2;CycTP3;CycTP3.2;CycTP4;CycTP5;CycTP5.2;CycTP6;CycTP1c;CycTP1.2c;CycTP2c;CycTP3c;CycTP3.2c;CycTP4c;CycTP5c;CycTP5.2c;CycTP6c
PF3D7_0815400;1.067230607;1.075803879;1.322582088;1.477805466;1.094253946;1.248999285;0.904020155;0.859692759;1.251303391;0.448466282;0.41748288;-0.465667995;-0.384986062;-0.305033884;-0.165757087;-0.528348931;-0.570548118;-0.493833402
PF3D7_0815500;1.424172997;1.564562518;1.6673810405;1.392720344;1.2488573065;1.191808057;1.2100792255;1.5830229905;1.533774872;1.609306054;1.8592281985;1.8823665515;0.2075170795;0.2476340465;-0.047169089;-1.1264273645;-0.8294323365;-0.8743185165
PF3D7_0815800;-1.08645707;-0.94078061;-0.865307917;-1.36576779;-1.472879319;-1.663837753;-0.579763419;-0.7139421;-1.397567665;0.32510704;-0.235278123;-0.566784047;0.739153465;0.417834319;-1.804527333;-0.813627546;-0.955425008;-0.179608661
PF3D7_0816000;-0.726327881;-0.963925477;-1.011328367;-0.920391667;-1.077209524;-1.020219893;-0.887941336;-0.959178062;-0.982391021;-0.140850687;-0.102695823;-0.14665337;0.180110645;0.351861101;0.509911994;0.874390636;0.6115373;0.758267609
PF3D7_0816600;0.120265054;0.228883415;0.373121974;-0.557416807;-0.841630596;-0.762838684;-0.99993211;-0.574082873;-0.73520514;-0.398993721;-0.289248668;-0.250181374;-0.31514917;-0.148356475;-1.812632647;-1.096869038;-1.269294647;-0.749617091
PF3D7_0816800;-0.517162955;-0.178611708;0.166627914;-0.131451102;-0.88984015;-0.238658758;-0.391102132;-0.591301856;0.388687783;-0.437102954;-0.21368451;0.255997931;-0.066022082;0.098281547;-0.357012229;0.325018829;0.335655553;0.051671009
PF3D7_0817200;-1.1468368735;-1.3232447355;-1.1378645955;-0.9603747885;-1.0823560405;-0.9627667985;-0.7559989275;-0.6910022935;-0.8876190725;-0.2113431725;0.1119658205;-0.2510829805;-0.3647242645;0.008505415;-0.510688069;-0.6913238505;-0.575968103;-0.7452383485
PF3D7_0817300;-1.7182094778;-1.764762144;-1.5552791324;-2.1909268354;-2.2140025996;-2.2371711428;-1.7373199436;-1.8250405432;-2.1679766194;-0.203324341;-0.2320159796;-0.3627733564;0.0160621744;-0.050864788;-0.7308269458;-0.6074445686;-0.6738947768;-0.3357760178
PF3D7_0817700;1.902528737;2.122531882;2.320019797;2.033484925;2.385556262;2.510484859;2.175307757;2.40022393;2.532158637;2.538585878;1.968349074;2.16894864;2.12537899;1.169178998;2.77952505;0.685688651;0.678156058;1.075603566
PF3D7_0817800;2.316523405;2.331466157;2.908591281;2.079808244;1.901687878;2.411525581;2.237949745;1.993911989;2.598924793;1.598897472;1.744825188;1.179051822;0.63579813;0.732550048;1.027211795;0.124238847;0.049103932;0.234642253
PF3D7_0818100;0.65181714;1.292554042;0.932302927;1.699891112;1.741741631;2.034624953;1.657363874;1.451422783;2.07063134;1.036866282;1.379837203;1.020123237;1.675372581;1.480416582;2.632697304;2.889468796;2.007907969;2.697401357
PF3D7_0818200;0.906970676;0.932367584;0.630857876;0.950383424;0.917774636;0.532466662;0.627127225;0.337936677;0.441951288;0.321475347;0.371326502;0.488155346;0.077770807;0.032393337;0.50855371;-0.020663122;0.298933161;-0.03412021
PF3D7_0818500;-0.046018379;-0.035164196;-0.071911552;-0.024394636;0.057625358;0.019573834;0.043989309;0.005205378;0.091288985;0.053296884;0.106496104;0.182647277;0.437638527;0.491995893;1.008026715;0.924015617;1.063113422;0.889525483
PF3D7_0818700;-0.1595329405;-0.2286326705;-0.2666888595;-0.1487173095;-0.148645008;-0.197083965;-0.0265293955;0.1585608075;0.0631937645;0.524440001;0.4383505375;0.6935192615;0.6973476395;0.606379266;-0.2853633415;-0.18919868;0.0215914355;0.1512543775
PF3D7_0818900;-0.111167553;-0.106240641;-0.17765809;-0.210072767;-0.2330434;-0.199098161;-0.30933258;-0.197947258;-0.280099467;0.466696172;0.183727859;0.223426542;0.271124146;0.224653908;-0.27822156;-0.256890995;-0.244500339;0.103775034
PF3D7_0819000;-0.602752759;-0.5476751435;-0.7328158465;-0.6446741175;-0.6153690625;-0.9189496745;-0.648178127;-0.3569246885;-0.8355962055;0.0692526115;0.0849690875;-0.0484716135;0.4741431145;0.50370907;-0.7509464305;0.170032983;0.075636955;0.1378057085
PF3D7_0819300;0.275046648;0.699302772;0.619418171;0.292581935;0.526516845;0.231714785;0.076169818;0.364647209;0.160347515;0.09901698;0.360843999;-0.198246065;-0.359870994;-0.336091744;-0.006041229;0.1448388;0.144177951;0.009562061
PF3D7_0819700;0.588769289;0.911606536;0.220874181;0.084005233;0.180721427;0.674708312;0.598128686;0.24320339;0.420975433;0.272821613;0.147996059;0.582334831;-0.47176861;-0.077002525;-0.040812214;-0.873733788;-0.886926775;-0.948650702
PF3D7_0820000;-0.329229447;-0.443700014;-0.318538414;-0.239298987;-0.236434211;-0.294022381;-0.245419865;-0.422954718;-0.311624104;-0.155426052;-0.393775414;-0.401039547;-0.35063419;-0.139127439;-0.042342741;0.415038121;0.288937744;0.303859459
PF3D7_0820200;0.118804207;-0.027899137;0.10903363;-0.069854131;0.084501837;0.002556447;0.188765759;-0.005949013;0.129415114;-0.530269583;-0.335630836;-0.596144785;0.149519609;0.046386798;0.449684213;0.414910263;0.416954876;0.242295727
PF3D7_0820300;-1.754876518;-1.802548072;-2.067035393;-1.723072564;-1.767430932;-1.813858188;-1.661909157;-1.705357626;-1.833069519;-1.081781086;-0.964842517;-0.805407811;-0.341744797;-0.13918892;-0.938716579;-0.227023207;-0.237746767;-0.766787464
PF3D7_0820500;-0.901134398;-1.109061589;-0.894014803;-0.888594839;-0.89980019;-0.885639784;-0.519639006;-0.704827533;-0.529176448;0.217509796;0.218599282;0.075673426;0.221233717;0.290691663;0.134046048;0.019774951;-0.010752209;0.490877976
PF3D7_0820700;0.790426611;0.93486878;0.632895645;0.612425347;0.41674018;0.610682188;0.474882697666667;0.463017865666667;0.619454644333333;0.480815091;0.409076727333333;0.540488919666667;-0.108181107666667;-0.298748116;-0.438247339666667;-0.798254827;-0.605046682666667;-0.463884056666667
PF3D7_0820800;0.2295684125;0.166214225;0.109619632;0.3789909675;0.587585739;0.0998192135;0.3034603545;0.4506700895;0.252137522;-0.00387449449999999;-0.152887999;0.1304778835;-0.2635891715;-0.401342435;-0.071310413;-0.217212212;0.091986324;-0.3899672385
PF3D7_0820900;-0.138510505666667;-0.199538093333333;-0.422670304;-0.265301403333333;-0.059108663;-0.335407467666667;-0.179105655;-0.078088551;0.09930848;0.605604237666667;0.57078239;0.657327406666667;0.294510846333333;0.060469251;0.292349688333333;-0.425900733333333;-0.414792617666667;-0.382974638666667
PF3D7_0821200;-0.80123829;-0.284187731;-0.745572096;-0.699251468;-0.391766232;-0.399201917;-0.704515786;-0.111445421;-0.288035185;0.128455196;0.278128914;0.065889874;-0.498084072;0.330419812;0.57057186;0.665573224;0.738316817;0.416171726
PF3D7_0821300;-1.66621302;-1.723774827;-1.534543426;-1.816229526;-1.276421605;-1.493268132;-1.341847211;-1.328029495;-1.692159044;-0.509430401;-0.596957317;-0.27754262;0.351364052;-0.021443911;-0.254196296;0.384505298;0.570763891;0.390680532
PF3D7_0821700;-0.39176863;-0.594403603;-0.315190093;-0.248089968;-0.323741663;-0.409040614;-0.092712029;-0.28586405;-0.221895974;-0.029891003;0.09124554;0.124679927;0.083658817;0.370724643;-0.815292145;-0.359177647;-0.342573206;0.076153869
PF3D7_0822000;-0.394672148;-0.604944866;-0.409124258;0.070442835;0.368952657;-0.10785649;-0.293193233;-0.922684477;0.2205009;-0.752319566;-0.852217077;-0.374225084;-1.223616742;-1.205637005;-0.627166718;-0.469220023;-1.017756158;-0.760720015
PF3D7_0822100;-0.573667916;-0.725983449;-0.729742576;-0.671726915;-0.535326738;-0.760362024;-0.789775486;-0.612380036;-0.569299828;-0.70870585;-0.77695446;-0.447112086;-0.288505487;-0.357514888;0.478561199;0.898562194;0.880678679;0.445622342
PF3D7_0822300;0.028331213;-0.054408722;0.118830158;0.049283451;0.040462766;0.112055043;0.40139613;0.212784641;0.176804629;0.356775484;0.450103752;0.0330035;0.189931983;0.213446639;-0.096690074;0.141614632;0.249015685;0.525299366
PF3D7_0822600;0.271986703;0.169444647;0.217558626;0.317082797;0.232991797;0.282556517;0.175624252;0.298356542;0.326401505;0.281007547;0.248889754;0.277066861;0.110512906;-0.075226902;0.603861054;0.236671073;0.31026332;0.182892259
PF3D7_0822800;-0.030677373;-0.066498309;-0.11791983;-0.051423481;-0.08004641;-0.132832725;-0.07581873;-0.052708655;-0.245839876;-0.147433747;-0.194741606;-0.187457142;0.016071343;-0.136166183;-0.127535456;0.368073212;0.290411662;0.146499188
PF3D7_0823200;-0.310341441;-0.391739507;-0.330527506;-0.293455129;-0.275771512;-0.33022566;-0.221759646;-0.094035405;-0.426893194;-0.130012114;-0.089572067;-0.047656017;0.0555556;0.079362987;-0.187933741;0.28379494;0.13404775;0.192287492
PF3D7_0823300;0.053542572;0.024537369;0.016866369;-0.146240904;-0.110764803;-0.145977668;-0.61087844;-0.362722691;-0.355992121;-0.143245213;-0.122302544;-0.059208828;-0.189659529;0.022899336;0.002285913;0.019062881;0.044805897;-0.121329484
PF3D7_0823400;-1.4373421095;-1.6858971785;-1.82440457;0.26324903;0.3323156715;0.215399057;-0.333002036;-0.394109827;0.0852953275;-1.6705626645;-1.8116126835;-1.4521810385;0.2497935985;0.496523132;1.5762441895;1.106031262;1.0160621995;1.172735031
PF3D7_0823900;0.527850228;0.435195028;0.513788707;0.453251342;0.550300192;0.477203909;0.111742659;0.57235388;0.516863593;-0.643517793;-0.607613133;-0.38942598;-0.465841119;-0.472187886;0.186817108;-0.066075891;-0.053848879;-0.336820555
PF3D7_0824100;0.606283236;0.986861005;0.954560287;-0.062077395;0.27520084;0.571369244;0.218776319;0.146938516;0.493415208;-0.34340807;-0.330517365;-1.21002664;-0.434443374;-0.277272137;0.142437251;0.257881901;0.396497962;-0.12644946
PF3D7_0826100;-0.71309495375;-0.73229787425;-0.653416531;-0.61982707475;-0.5380198285;-0.71088842675;-0.53147721075;-0.53571082975;-0.6731155635;0.10535280725;0.03222311225;-0.21061022125;-0.05362085575;-0.156554481;-0.600596269;-0.24106662425;-0.3138562505;0.16503151
PF3D7_0826200;-0.283228304;0.195515975;0.777662845;0.453914052;-1.505392191;0.297080827;-0.025807117;0.057217989;0.180224123;0.450949497;0.384743741;0.610465009;1.004662915;0.553858718;-0.167150437;-0.321452378;-0.54461571;-0.737006343
PF3D7_0826300;0.8178043695;1.053139221;0.9019075655;0.371068704;0.446504286;0.492305031;-0.021246334;0.093432973;0.312008418;0.6931873905;0.5037911275;0.679226803;-0.10431125;-0.196954261;0.029551;-0.4368856675;-0.423822687;-0.4829688505
PF3D7_0826500;0.32983023;0.441593592;0.407779099;0.351630776;0.318125822;0.456303579;0.559555772;0.380054716;0.163571854;0.481093522;0.368589585;0.24203039;-0.134486082;-0.170594744;-0.166567559;-0.442909759;-0.400872917;-0.043422442
PF3D7_0826600;0.118588534;0.102154043;0.034999866;0.190413851;0.359651662;0.251975371;-0.267543812;-0.117814636;-0.043453398;-0.388091441;-0.317978362;-0.283805469;0.093109038;-0.15922918;1.103303247;0.779404793;0.734459999;0.402398836
PF3D7_0826700;0.164059804;0.149891801;0.296315325;0.246690168;-1.453951873;0.260229941;0.093712056;0.35071379;0.089363764;0.005253939;0.120994399;-0.019027146;-0.017618544;0.045935988;0.181427748;0.497518263;0.464456935;0.40478039
PF3D7_0826900;0.77727049;0.707644023;0.703907663;1.633086168;1.495380993;1.3738468;1.281655139;1.680899292;1.746886259;0.294018009;0.221927673;0.394886315;0.284427225;0.08874578;0.534056367;0.434074045;0.128327373;0.067870849
PF3D7_0827000;-0.5597041185;-0.553287912;-0.78222902;-0.7113133105;-0.6567846255;-0.8466413025;-0.509132314;-0.386450865;-0.8184169575;-0.4867273735;-0.5912916185;-0.3680291115;-0.1197399805;-0.09070648;-0.044726447;0.3160547635;0.2287984735;0.1761082485
PF3D7_0827100;-0.586838281;-0.358036854;-0.680382223;-0.358954322;-1.177035366;-1.046896173;-0.452573948;-0.436084272;-0.703038419;-0.134619282;-0.044137202;-0.993310378;0.024163903;0.058812686;-0.506311391;0.033277548;-0.201628666;-0.316199024
PF3D7_0827500;1.442671969;1.542968387;1.663752392;1.356427727;1.209662543;1.36556282;1.030110212;1.066666754;1.191810587;0.220119594;0.60872017;0.56593866;-0.059714541;-0.232838616;-0.189332201;-0.31331234;-0.23658046;-0.397533324
PF3D7_0827600;0.133886109;0.189699311;0.881059195;0.320504102;0.193519683;0.149117978;0.81163048;0.489658378;0.305412176;-0.061479591;0.254729089;-0.422231432;-0.035616283;-0.036544388;0.008318709;-0.901309201;-0.598702663;-0.524204596
PF3D7_0827800;-0.359471886;-0.275143451;-0.674418385;-0.089004282;0.09139475;-0.410828531;0.146703213;0.795135359;-0.063308371;0.683248752;0.744367975;0.339205808;0.706672472;0.582730982;0.040336456;-0.017343542;-0.030688235;0.009958413
PF3D7_0827900;0.4033238395;0.394981442;0.216431851;0.361920647;0.328663742;0.1790924095;0.2775925125;0.35591692;0.1284699315;0.450148264;0.529969792;0.4908879845;0.203846834;0.1221430935;-0.413979149;-0.5299153105;-0.560622946;-0.264082323
PF3D7_0828600;1.115576635;1.549478518;1.692110891;1.557925759;1.491837585;1.470886643;2.252629704;0.272302707;1.598477515;2.043724699;0.899489318;1.114843443;1.219924382;0.444295611;2.397831472;0.597466636;0.709281431;0.694350602
PF3D7_0828700;0.226229498;0.37867446;0.849028454;0.211603546;0.23940914;0.590911629;0.03284382;0.502246814;0.343317192;0.561073494;0.78846709;0.546356405;0.792930924;0.648961861;0.250149306;-0.832580734;-0.148080684;-0.194723263
PF3D7_0828800;0.49328783;0.139804155;0.267746178;1.097103661;0.827025901;0.592092608;0.561266597;1.115873439;1.073831528;1.091811121;0.910221735;1.406373619;1.28444596;1.872271809;1.531902064;1.588253325;1.942823822;1.424283288
PF3D7_0829000;-0.008656342;-0.090585094;-0.374680023;-0.105425258;0.070190483;-0.194048835;-0.126549023;0.04129387;-0.460099932;0.382490068;0.442896994;0.582387351;0.575772739;0.283960982;-0.738482392;-0.290108791;-0.37953739;0.00070302
PF3D7_0829300;0.673583037;0.691045501;0.731566183;0.698871391;0.779687807;0.727623518;0.486753558;0.478306718;0.525212128;-0.112540894;-0.104139172;-0.016150178;-0.107359925;-0.073930005;-0.040053852;0.602464759;0.035303519;0.087973156
PF3D7_0830300;-0.67253889;-0.578164065;-0.465998204;0.341512764;0.68285433;0.32230985;0.305197425;0.50576987;0.792422619;0.551620128;0.324763695;0.624768251;1.211155243;1.025352185;1.564092025;1.655561288;1.436564003;1.546890425
PF3D7_0830500;0.415984129;0.387017921;0.480398868;1.354063932;1.190555481;1.313048314;1.380972254;1.547975889;1.853921847;1.821443401;1.938904583;1.635244102;3.177819531;3.417583836;3.883439067;4.668829789;3.950317461;4.096358864
PF3D7_0830600;-0.528974442;-0.492320971;-0.602269697;-0.069556603;0.057365911;-0.075499641;0.689915031;0.426331921;0.296613647;1.106515034;1.050881382;1.153660294;2.169038258;2.082972986;1.840160315;2.849957807;2.813011825;2.823614996
PF3D7_0901700;1.731686017;1.756204995;1.873637619;1.263276803;1.131428513;1.269214521;0.637204901;0.810882161;0.68391496;-0.559886825;-0.530853883;-0.535966996;-0.946359461;-0.717723701;0.209071249;-0.373855617;-0.383205217;-0.984903539
PF3D7_0902700;0.739960288;0.637319141;0.757686795;0.117085208;-0.642626845;0.261257242;0.000707011;-0.066518253;0.023641722;-0.167884067;-0.310086372;-0.38227513;-0.43456133;-0.236209424;-0.005460485;0.039289673;0.098372556;-0.095209559
PF3D7_0902800;2.87956379;3.576699528;3.735084573;4.026021575;4.134368621;3.785904208;2.284092385;2.627919551;3.242642891;1.333629448;1.500659988;0.812729856;0.208753986;0.31096522;-0.305097496;-0.368707681;-0.366146616;-0.088397333
PF3D7_0903300;0.698497626;0.69245111;1.006813757;-0.340510973;-0.374301189;0.418905278;0.429690593;0.73254017;0.513523006;0.723175228;0.696136306;1.145380668;-0.141181297;0.410810659;-0.790344361;-1.465151392;-1.062451808;-0.753557451
PF3D7_0903400;-0.196419239;-0.1710863135;-0.1524847315;0.007310907;0.0094671825;0.0781219225;0.0124152995;0.0369193305;0.047912248;0.044033439;0.0186751385;-0.091515963;0.0910418935;-0.0971063425;0.34369117;0.5464590165;0.446542727;0.4246901965
PF3D7_0903500;-0.551029554;-0.712692143;-0.400568894;-0.383449387;-0.574552073;-0.408576763;-0.054196415;-0.10604476;-0.081699894;0.387737409;0.365302574;-0.104275291;0.16106006;0.139741415;0.056751358;0.29634642;0.402540436;0.596318512
PF3D7_0903700;2.077028377;2.612194104;2.818285124;2.553622698;2.619466657;2.661648307;1.873469366;2.074812184;1.800360582;0.704968475;0.594905224;0.605789683;-0.736353435;-0.553229131;-0.378518019;-0.798804996;-0.720908067;-0.78571289
PF3D7_0904000;0.026675999;-0.096387296;-0.03514474;0.024016909;-0.008357706;0.01296061;0.238871527;0.309321582;0.037787343;0.513076042;0.595325911;0.417110042;0.667833625;0.604049856;-0.399555784;-0.09053816;-0.14691079;0.259828942
PF3D7_0904100;0.209769478;0.147536968;0.099901842;-0.019595636;0.071115113;-0.145305811;-0.0131947;0.197516755;-0.359488232;0.57840197;0.546350928;0.308830125;0.02564214;-0.110323848;-0.139809566;-0.288615411;-0.0725422;-0.017148627
PF3D7_0904300;-0.015944103;-0.187380467;-0.112414487;-3.013227413;0.006607923;0.340266241;0.444563354;0.529602309;-1.609438084;0.009610384;-0.424261676;-0.02291344;0.267786972;0.250121536;0.871566296;0.454822468;-0.079814029;0.143318288
PF3D7_0904600;-1.055982278;-1.230976865;-1.332202995;-1.310892323;-1.181430821;-1.64850531;-1.012529465;-0.800628575;-1.260410823;-0.003894409;0.086495301;-0.274320443;0.61486169;0.076342724;-1.086073165;-0.738071724;-0.686241469;-0.410258127
PF3D7_0904800;2.285362441;2.261531428;2.185370502;1.598070775;1.636805676;1.710860335;1.180634044;1.262526319;1.222694443;0.357852498;0.101300287;0.071834701;-0.418561863;-0.392434372;-0.175794985;-0.448236119;-0.417762575;-0.399338539
PF3D7_0905200;-1.716345262;-1.687497401;-1.7897138;-2.182510692;-2.031308853;-2.478889711;-0.884575186;-1.623991889;-2.309812967;-0.10805976;-0.095947507;-0.108538253;0.11835032;0.022579156;-1.443749451;-0.440552647;-0.544428668;0.16023904
PF3D7_0905400;2.296579161;2.113493305;1.570125055;1.339865081;1.82006048;1.79779499;1.172076941;2.424561363;1.996190262;1.04631825;1.311334075;1.308135494;1.350662177;1.770009521;1.947295127;-0.116804164;-0.185624911;0.239034211
PF3D7_0905700;0.584606153;0.653947098;0.606388084;0.682617971;0.390678522;0.487127336;0.303816523;0.279514631;0.432277414;-0.281833641;-0.620391224;-0.054809996;0.11982109;-0.05908832;0.754566735;0.278808653;0.306684607;0.308095824
PF3D7_0905900;-0.446636085;-0.522347854;-0.450280397;-0.411320659;-0.204375718;-0.242401117;0.077959604;-0.156240871;0.051917;-0.158948293;-2.540228016;0.148324682;0.053143946;0.103668171;-0.467724188;-0.138971897;-0.025711488;-0.16187404
PF3D7_0906100;1.811080502;1.861921502;2.003970235;1.714777754;1.638770653;1.956763188;1.105767755;1.327712286;1.547689814;0.239328442;0.296810905;0.35325585;-0.602856132;-0.345034134;0.299642784;-0.158550813;-0.231947306;-0.360601878
PF3D7_0906300;-0.395563556;-1.614951948;-1.337672475;-1.288506754;-1.099358378;-1.50504938;-0.827623783;-0.90150198;-1.08290081;-0.223386686;-0.418586793;-0.333070937;0.047462753;0.034201242;-0.093084176;0.230200287;0.489851792;0.329397612
PF3D7_0906600;-0.926758068;-0.914376374;-0.9540216;-0.910998562;-0.688991163;-1.005607348;-0.534884107;-0.532025156;-0.789331721;0.087298632;0.125896838;0.014661045;0.392235255;0.748398527;-0.041049844;0.580607149;0.622297916;0.693848469
PF3D7_0906800;-0.404041176;-0.304763029;-0.241676472;-0.307190526;-0.389768552;-0.267136382;-0.08614441;0.092952227;-0.032631746;-0.322593928;-0.308503473;-0.161410512;-0.190508181;-0.059037563;-0.181565698;0.1396512;0.198340143;-0.144099637
PF3D7_0907100;-0.134089562;-0.072412492;-0.063600464;-0.132691986;-0.200713797;-0.102636513;-0.704269137;-0.244101391;-0.424753738;-0.053747408;-0.10747067;-0.17896622;-0.191776741;-0.200433128;-0.976380764;-0.401778484;-0.531357188;-0.409627895
PF3D7_0907200;-0.037874368;-0.025927207;-0.190594651;0.041736982;0.040455317;-0.098329631;-0.033886777;-0.062455961;-0.422132812;-0.108071205;-0.040912052;-0.016491027;0.086748263;0.022976276;1.648019582;0.678620548;0.779131017;1.315669658
PF3D7_0907400;0.4434732175;0.331004621;-0.1482242065;-0.3309905865;-0.1754163825;-0.407713548;-0.1944178025;-0.0232765945;-0.177198332;-0.149040595;-0.2287104065;-0.085823131;-0.532132938;-0.057724987;-0.7201095545;-0.7478276875;-1.028965109;-0.743352618
PF3D7_0907600;-0.428510858;-0.742824481;-0.538226837;-0.377553157;-0.544043099;-0.602559053;-0.308083244;0.112996906;-0.739727796;0.209830407;0.345498238;-0.09920825;0.495338543;0.366458869;-0.512885954;0.268541959;0.386194949;0.38059422
PF3D7_0907700;-0.039310806;-0.056629793;-0.121429381;-0.177504962;-0.156138515;-0.054694509;0.264857129;0.204948426;0.027513391;0.385209617;0.327018819;0.430916899;0.305048213;0.425766732;-0.121948253;0.44314333;0.225863507;0.478448967
PF3D7_0907900;1.273272575;1.298838206;1.338009826;1.0963711;0.966884476;1.020298685;-0.840164202;0.677898039;0.400247683;-0.034119083;0.115604043;0.033778054;-0.379448933;-0.082681232;-0.921267641;-0.944647694;-0.941330377;-0.615710578
PF3D7_0908000;0.267270704;0.285154604;0.25879849;0.662834569;0.638304092;0.64898588;0.311560766;0.505680911;0.345444994;0.408716223;0.47084025;0.820250043;-0.090464679;0.17766928;0.721613881;-0.425374656;-0.521938033;-0.52805436
PF3D7_0908100;1.649612563;1.348792036;1.517055676;1.296734843;0.949695417;1.38609141;1.597744938;1.156028239;1.808158694;1.296454662;1.114475725;1.082444092;-0.252968542;0.022618693;0.562452984;-0.249910471;-0.051495025;-0.396546181
PF3D7_0908200;1.36268303;1.379822363;1.855622094;1.627019479;1.503446647;1.661546789;1.065718124;1.194566523;1.496658319;0.816474023;0.793622837;0.769366268;-0.375516838;-0.087944461;0.732401179;0.064903478;-0.024717668;-0.400769573
