X;MMV_43TP1;MMV_43TP2;MMV_48TP1;MMV_48TP2;MMV_TP1c;MMV_TP2c
PF3D7_0629300;0.179019498333333;0.251620849666667;-0.492312717666667;0.193066381;0.618759468333333;-0.0285816036666667
PF3D7_0629400;0.443368840666667;-0.831880865666667;0.549649328333333;-0.460657833333333;-0.0260013763333333;0.366350213666667
PF3D7_0629500;0.1426996095;0.241082574;-0.077715484;0.356954284;-0.233945019;0.5636704835
PF3D7_0629600;0.274770604;0.397205542;-0.637688089;0.50380663;-1.348192521;0.61813398
PF3D7_0629700;-0.0487198457368421;0.351742374052632;-0.188347855526316;0.246279170894737;-0.285117423736842;-0.126452217210526
PF3D7_0629800;-0.1780299745;0.36646372725;-0.36968981975;0.4693763355;-0.339872092;0.34609814775
PF3D7_0629900;0.313311928;0.878757109;-0.30252881;0.644892742;-1.328709863;0.67155295
PF3D7_0630000;0.209800673;0.745199454;-0.124824218;0.185648983;0.3687242;0.150748383
PF3D7_0630100;0.4878935525;0.155054208;-0.094399309;0.1120121095;0.681098702;0.071884851
PF3D7_0630200;-0.01498137;0.870368757;-0.204926718;1.164252719;-0.627907133;0.178839449
PF3D7_0630300;-0.166317194111111;-1.31940495077778;0.625608646111111;-1.11327353488889;0.569652744111111;-0.553417775333333
PF3D7_0630400;-0.903839533;-0.992570778;1.0474101775;-1.0266955145;1.0769865895;-1.031065402
PF3D7_0630500;0.635612116;0.2717484185;-0.3814390895;0.294363511;-1.031810445;0.596033707
PF3D7_0630600;-0.199324808333333;-0.309169609;-0.0242610746666667;-0.225851214;-0.380059445666667;-0.0346571056666667
PF3D7_0630700;1.0133022145;1.500199815;0.2972584815;1.392628707;-0.0495158655;1.640226035
PF3D7_0630800;-0.071525343;0.567149611;0.300859599;0.4721535395;-0.046284162;0.424132636
PF3D7_0630900;0.021354171;-0.1737933255;-0.319526283;-0.201067032;-0.740188872;-0.1741919975
PF3D7_0632500;-0.19099140875;1.24258793527273;-0.6914322895;1.55482951988889;-0.9908100476;1.00024876222222
PF3D7_0632800;-0.360030953;1.67923088975;-1.105042903;1.3693526685;0.28730386625;0.9264564995
PF3D7_0700100;0.084648958;0.624391872333333;-0.143035423;0.44539409025;0.260723434;0.100429653
PF3D7_0700800;1.351630818;0.293592055;-0.457304866;0.730843878;-1.471090154;0.680629017
PF3D7_0701600;1.133708473;-0.365560749;-0.433588902;0.167284192;-1.663629576;1.04922045
PF3D7_0701800;-0.037585565;0.977115538;-0.288594775;0.514311728;-0.137949481;0.311477862
PF3D7_0701900;-1.2548592745;0.736002800666667;-1.404613889;0.350480457333333;0.424188792;-0.0113701073333333
PF3D7_0702000;-1.526685184;0.368593144;-1.694235095;0.26860214;1.053866638;0.409086067
PF3D7_0702100;-1.404125641;0.1171278185;-1.269111786;-0.564944795;1.1264463405;-0.684761746
PF3D7_0702200;-1.0632708775;0.122502236;-2.19230798;0.3889464155;-0.530589927;0.3186523655
PF3D7_0702300;-1.35654573;0.888725974;-2.00121548;0.6703337475;-1.0300907275;0.310240154
PF3D7_0702900;0.0228224;-0.504111282;0.405700135;-0.022283372;-0.138301487;0.024812293
PF3D7_0703000;0.367007369;0.598031831;0.259430154666667;0.708122449666667;-0.133046505333333;0.2513590015
PF3D7_0703100;0.932128628;1.421775397;-0.217837401;1.200745409;-0.211885576;1.293004131
PF3D7_0703200;0.395517515;-0.3001586128;0.4083713688;-0.1751120805;0.5770520782;-0.3219508262
PF3D7_0703300;0.807643596;0.20973945;-0.090540838;0.481574501;-0.733910971;0.601781607
PF3D7_0703400;1.12677203933333;0.373893337;-0.431655973;0.189054567;-0.395253660666667;0.583000031666667
PF3D7_0703500;0.319665083285714;0.312408918714286;0.111891999571429;0.513696739;-0.482875566142857;0.0673485552857143
PF3D7_0703600;-1.095287668;-1.45779481;0.064989293;-1.447422379;0.639752743;-1.476302384
PF3D7_0703700;1.513906324;0.561533494;0.324955058;1.010474246;-0.693367775;1.265976337
PF3D7_0703800;0.6476416725;0.5812273665;-0.0321705203333333;0.938276595;-0.090547728;-0.0285901715
PF3D7_0703900;0.217447632583333;0.724154180583333;-0.87586354775;0.65188639525;-1.08735435541667;0.370769067916667
PF3D7_0704000;0.4660752375;0.966733443888889;-0.1321920121;0.783708193;-0.3075639265;0.306734929111111
PF3D7_0704100;-0.965563793;-0.5869113446;0.1994873871;-0.7420162267;1.1034087851;-1.6050538411
PF3D7_0704200;0.485764452;1.10741406975;-0.34986552625;1.1541033275;-0.89358664375;0.63736493025
PF3D7_0704300;-0.840265775666667;-1.44809596816667;0.308224503;-1.583908533;0.3895037035;-1.873888709
PF3D7_0704400;0.342462390666667;0.0886732413333333;0.727242835666667;0.113563312333333;0.332733730666667;0.00552362166666667
PF3D7_0704500;-0.559087209;-0.79533480375;0.4019017928;-0.6382577758;0.6398811992;-1.0425686344
PF3D7_0704600;-0.275053704545455;0.152002898363636;-0.385316662;-0.0931357676363637;-0.3635412853;-0.503933647363636
PF3D7_0704700;-0.0137064675;0.245883398;0.232728084;0.32243001175;0.22832484475;0.0282346685
PF3D7_0704800;-0.83379163925;-1.0066489685;0.3250349965;-1.09725058575;0.76887183475;-1.01184417025
PF3D7_0705000;-0.1147575145;0.46836154775;-0.40353701925;0.39714322575;-0.25624901875;0.46212425975
PF3D7_0705100;-0.997425222666667;-0.420432699;0.772473915;-0.527347479;0.468590232333333;-1.07832746533333
PF3D7_0705200;0.5035071265;-0.1922128332;0.3340633392;-0.159715086;0.3444716085;0.35400937625
PF3D7_0705300;-0.420769314;-1.19091380566667;0.370521937333333;-0.979482381666667;0.074637536;-0.826266443666667
PF3D7_0705400;-0.160387993666667;-0.643613580333333;0.503606532;-0.802249343666667;0.0702614436666667;-0.836377473666667
PF3D7_0705500;-0.13669818025;0.511888102125;-0.47556214525;0.015749600625;-0.292065058857143;-0.590242488375
PF3D7_0705600;0.76478614125;0.49132655825;-0.22303928975;0.3979639085;-0.400969593333333;0.89195051975
PF3D7_0705700;-0.292087085;-0.44530149;-1.146848709;-0.472232043;-1.260029995;-0.053852915
PF3D7_0705800;0.30035905;0.72670139;-0.125424388;0.825725622;-0.333165291;0.679027642
PF3D7_0705900;0.213281849;-0.239454421;0.698631401;0.219824021;0.389383925;0.4796938
PF3D7_0706000;-0.207814062;-0.275327042;-0.03851574425;-0.08186577875;-0.10921760225;0.00166019
PF3D7_0706100;-0.0868723728;-0.84569268;0.437987524;-0.76343992;0.0712322856;-0.5503133938
PF3D7_0706200;0.128934528;-0.615191561;0.523248792;-0.815883869;0.47089694;-0.220321809
PF3D7_0706300;-1.236467346;-1.065345202;-0.337234084;-1.086048098;1.537323669;-1.212824432
PF3D7_0706400;0.382786197;0.109781261;-0.666643026;-0.122188799;-1.148913233;0.500057597
PF3D7_0706500;0.2104238996;0.4854024866;-0.6485465408;0.1419599624;-1.0006018452;0.3358791464
PF3D7_0706600;0.7725334355;-0.038565449;0.274604188;0.160169245;0.3462440685;1.023876521
PF3D7_0706700;0.679919385;0.05588335;-0.163321015;0.061143234;0.188369613;0.4761339155
PF3D7_0707200;-0.663375626666667;-1.220216142;0.419252367166667;-1.0035373975;0.575718767333333;-1.08582487933333
PF3D7_0707300;-2.75886436933333;-2.567621406;0.525019860666667;-2.89028486333333;1.194377969;-3.30564655533333
PF3D7_0707400;-0.106983884;-0.7232230565;0.046774221;-0.521025906;-0.00996635900000001;-0.0892090065
PF3D7_0707500;-0.50142365;0.0391262912;-0.7016599744;-0.1434198594;0.3760406088;-0.0168340382
PF3D7_0707600;-0.037988799;0.25836187;-0.228716178;0.26228506;-0.3745319;0.351075155
PF3D7_0707700;0.388679819333333;0.208306048666667;0.305939885666667;0.282061016333333;-0.137015203;0.374844048333333
PF3D7_0707800;0.27808905;-0.8186283;0.1302463545;-0.57677041525;0.1730577565;-0.142820491
PF3D7_0707900;0.110461796;-0.419440448;-0.13675688;-0.492607143;-0.569179507;-0.152501374
PF3D7_0708000;0.507097224333333;-0.128896537333333;0.595599061;0.611831679666667;0.355041917666667;0.791894496333333
PF3D7_0708100;0.334185684;0.252925574;0.177559796;0.338297026;-0.212301201;0.621101438
PF3D7_0708200;0.837389124333333;0.959666052333333;-0.294167494;0.422882854;-0.246825543333333;0.181565512333333
PF3D7_0708300;0.827142958;1.351618767;-0.048942808;1.488091305;-0.43409904;1.28430925
PF3D7_0708400;0.278793248;-0.362161898333333;0.005657499;-0.426773308;-0.176575421;-0.430690949666667
PF3D7_0708500;0.0598990643333333;0.646577650333333;-0.780425028333333;0.309200979333333;-0.019427865;-0.197441712666667
PF3D7_0708600;0.536428223;1.033219428;-0.429099539;0.890705323;-0.455437065;0.815447219
PF3D7_0708700;-4.41e-05;-0.019232527;0.363393977;0.08715587;-0.478146607;-0.183548534
PF3D7_0708800;0.219348616666667;0.0872935683333333;-0.043183465;0.006652486;-0.548398177;-0.158559385333333
PF3D7_0708900;-0.700011448;0.181704995;0.087326781;-0.294161608;-0.189741806;-0.299944265
PF3D7_0709000;1.2175527825;1.3477312685;0.611964171;1.535139964;-0.744975785;1.449115828
PF3D7_0709100;0.05164659375;-0.9388408405;0.9113505995;-0.64525769075;0.94477631825;-0.41273859975
PF3D7_0709200;1.277122418;1.510750155;0.173313885;1.516292197;0.080305232;0.765016939
PF3D7_0709300;0.436090779375;0.884068864625;-0.08526738425;0.846579227125;-0.4528938525;0.39482068525
PF3D7_0709400;-0.48447749725;-1.35020999075;0.154160447;-1.27950639775;0.31440776575;-0.63843065675
PF3D7_0709500;0.280317703;-1.36977896;1.253109023;-1.029954947;1.028966601;-0.037273799
PF3D7_0709600;0.303595160666667;0.69924537575;-0.15120916175;0.31374822;-0.6567764625;0.10317368175
PF3D7_0709700;-0.1482560145;0.181194226;0.438302916;-0.0689664155;0.334745064;-0.3284805845
PF3D7_0709800;-0.134072692;0.218675662;0.244209255;0.008898489;0.578565209;-0.155205347
PF3D7_0709900;-0.238082107;-0.366430140571429;0.125361520166667;-0.403488382142857;0.318733809714286;-0.2330163025
PF3D7_0710000;-0.3440770548;-0.2965634122;0.1287121558;-0.5098144594;0.3612087566;-0.6325075923
PF3D7_0710100;-0.077178002;-0.0401152675;0.315054632;-0.3043872435;0.00666930200000002;-0.195879483
PF3D7_0710200;-0.256854083111111;-1.10918406955556;-0.479889911;-1.07799896244444;0.0465001336666667;-0.965266580111111
PF3D7_0710300;0.564008004;0.33165844;0.627160358;1.135153576;-0.231371544;1.164933336
PF3D7_0710400;0.45793945;0.71848416;0.4328525425;0.8220645735;-0.3204512545;0.6673827955
PF3D7_0710500;0.509681424;-0.359684207;0.627946646;-0.280855283;-0.117528798;-0.009497941
PF3D7_0710600;-0.103964273;-0.692852114;-0.754831775;-0.682520574;-1.112304601;0.067273339
PF3D7_0710700;-0.273981773;0.254002743;-0.653618388;-0.160966382;-0.612363192;-0.647262514
PF3D7_0710800;-0.3971767375;0.209725752;0.2261772995;0.038846359;-0.182589227;-0.203931819
PF3D7_0710900;-0.4074687125;0.467037174;0.1052255155;0.432055839;0.301505788;0.173853901
PF3D7_0711000;0.207915647;-0.573359005;0.26921441125;-0.475736695;-0.08480725025;0.13767498875
PF3D7_0711100;-0.72448861;0.331240386;-0.63642855;0.202082621;-1.020936395;0.6963949
PF3D7_0711200;0.0695684893333333;0.572920455333333;-0.806944899666667;0.782854271;-0.697723293666667;1.0901611
PF3D7_0711300;-0.195369841;-0.379088071;0.422727102;-0.239644283;0.189613797;-0.046664449
PF3D7_0711400;0.418710663666667;0.043801878;-0.0428540433333333;-0.0270617033333333;-0.251848959;0.211269556
PF3D7_0711500;0.068767848;-0.6190771;-0.0246842375;-0.456838246;-0.187709856;-0.1750277885
PF3D7_0711700;-0.01715288;1.2044863428;-0.2073928928;1.183573207;-0.2422628414;0.567438069333333
PF3D7_0712000;0.34541439425;0.9439638698;-0.083029336;0.86203676575;-0.062680261;0.5562088724
PF3D7_0712300;-0.2174652145;1.50034499683333;-0.5376346966;1.519164108;-0.2386233574;1.07958463816667
PF3D7_0712400;0.102597707;1.062874298;-0.6346010565;1.13210835525;-0.382500042;0.6100315495
PF3D7_0712600;0.092167632;1.1777650055;-0.580443521;0.720936274333333;-0.6610952025;0.5842239545
PF3D7_0712800;-0.7524759194;1.926177308;-1.1478091582;2.0038785824;-0.8763659458;1.3542243382
PF3D7_0712900;1.53111623766667;0.8680330715;-0.07526054775;0.9866738896;0.289855396333333;0.95854657725
PF3D7_0713100;1.191689625;-0.046877373;-0.349574434;0.556795663;-0.38707333;1.515654242
PF3D7_0713400;0.162197259;-0.0247105085;0.0801372215;0.2787488165;-0.472736485;0.691074684
PF3D7_0713500;0.0808536483333333;0.37739721;-0.346903023666667;0.315976418666667;0.0580136876666667;0.259748986333333
PF3D7_0713600;0.319628143333333;0.266816135;-0.0112186346666667;0.256732034333333;-0.0520372013333333;0.239645327
PF3D7_0713700;0.900780043;0.88989921;0.505932028;1.063453162;0.389887743;1.06586394
PF3D7_0713800;-0.703153909;-0.718142458;0.095190069;-0.600464641;0.716677984;-0.707635295
PF3D7_0713900;0.125664648181818;0.479652101181818;-0.411328910727273;0.373181583181818;-0.581065421545455;0.263393933090909
PF3D7_0714200;0.003155963;0.121175443;0.044919111;-0.03288414825;0.17791778475;-0.138893809
PF3D7_0714300;0.03058253975;0.338099013;-0.271984565;0.29206713425;-0.30994308575;0.2170807515
PF3D7_0714400;0.449571436;0.88508241;-0.404690658;0.667674805;-0.610303018;0.74936282
PF3D7_0714500;0.18755796;0.0914865975;-0.0207447005;0.075984309;-0.129042589;0.095917836
PF3D7_0714600;0.128247824;0.3733557055;-0.1277484095;0.318008844;-0.488940401;0.3140371245
PF3D7_0715000;0.412825736;0.795629562;-0.278244965;0.503257878;-0.326153991;0.759633279
PF3D7_0715200;-0.404539842;-0.106161014142857;0.306599535571429;-0.0740382991428571;0.457032070285714;-0.701795913
PF3D7_0715300;-0.438736169;-0.3463047325;0.8239755835;-0.9550545935;0.3500758095;-1.100528838
PF3D7_0715400;-0.712601641;-0.772848442;0.824685458;-1.021147339;0.644102767;-0.521907689
PF3D7_0715500;-0.693847727;-1.755350416;0.615123699;-1.290586484;0.471683609;-0.922367424
PF3D7_0715600;-0.061555209;-1.19899401366667;0.924649514333333;-1.14801043033333;0.224465531666667;-0.698576525666667
PF3D7_0715700;-0.552544266;-1.238883123;0.717167874;-0.804572906;0.579577453;-0.445966294
PF3D7_0715800;0.190783421;-0.7847193695;0.877651611;-0.6038250285;0.3946152805;-0.378765859
PF3D7_0715900;-0.7609414715;-2.091373925;1.21182027;-1.9383801365;0.8579904285;-1.268903587
PF3D7_0716000;0.62547715925;0.80856332825;-0.19556432575;0.3296770185;-0.294344319;-0.0066290925
PF3D7_0716100;0.4725622915;0.819011058;-0.78060609875;0.690046718;-0.89240163425;0.45300052275
PF3D7_0716200;0.037052563;0.77866339;-0.633538645666667;0.496295869666667;-1.07800308433333;0.245411969666667
PF3D7_0716300;-0.551546308;-2.4810903345;0.640922939;-2.2212266685;0.4644585245;-1.161820234
PF3D7_0716400;-0.542275603;-0.012582438;0.035120466;-0.093245654;-0.084601988;-0.234315371
PF3D7_0716500;0.240409396;-0.778848608;0.395767334;-0.4999121755;0.649969528;0.1232462895
PF3D7_0716600;0.2824769;-0.595534522;0.901102881;-0.208071914;0.508508646;-0.072583084
PF3D7_0716700;0.948518622;0.022245715;0.589127478333333;0.600013183666667;-0.0917799043333333;0.535706221333333
PF3D7_0716800;0.500770612;0.218509064;-0.500610749;0.040624889;-0.47587731;0.236196001
PF3D7_0716900;-0.179493952;-0.557541274;0.763593448;-0.212421826;-0.01012476;0.143768888
PF3D7_0717000;-1.151024821;-1.702651905;1.046025928;-1.647531816;0.159324034;-1.518564553
PF3D7_0717100;0.676130081;-0.664022845666667;0.804565941;-0.612695108333333;0.431343014666667;-0.205633527
PF3D7_0717200;-0.7218275855;0.3592716345;0.3348664805;0.3801081395;0.7116589265;0.181152941
PF3D7_0717300;-0.219479867;0.1463555505;-0.5835470145;0.09287503;-0.5088195525;-0.127110119
PF3D7_0717400;-0.180109528333333;0.357401293;-0.834669438;0.317354145;-0.906452939;0.280384079
PF3D7_0717500;-0.5848636925;-0.3124006815;0.2780300305;-0.3552790355;0.2927777235;-0.547178178
PF3D7_0717600;-1.44373095733333;-1.54001243066667;0.664761370666667;-1.39305562033333;0.259059933666667;-1.391361347
PF3D7_0717700;-0.2664278795;0.2339201295;-0.2904610125;0.537814033;-0.863362719;0.638726164
PF3D7_0717800;0.803821612;0.7210246685;-0.26452758575;0.58305855225;0.044366423;0.670327933
PF3D7_0717900;0.3581127685;0.3529631985;-0.0170344035;0.5759879465;-0.581507255;0.6224546935
PF3D7_0718000;0.126050382333333;0.492487629888889;0.121014046714286;0.315761368777778;0.01409706725;0.0850522015
PF3D7_0718100;-0.026823623125;-0.7011098685;0.635942415625;-0.7304148575;0.306263406125;-0.763239416285714
PF3D7_0718300;-0.237354844;-0.42135723;0.062605647;-0.587382033;0.245100591;-0.441976171
PF3D7_0718400;0.3031362;-0.778581577;0.440542446;-0.518227124;0.656642795;-0.201554289
PF3D7_0718500;-0.306299316;-0.850110761;-0.367766046;-1.03120301;0.288629573;-0.748404018
PF3D7_0718600;-0.12395105025;-0.389518669;-0.0137256065;-0.6362250185;0.39902841525;-0.31432681675
PF3D7_0718700;0.450860922;-0.489212249;0.251999565;-0.351943281;-0.1072806985;-1.099783305
PF3D7_0719000;0.168229732;0.253518005;0.111303452;0.314705597;-0.407932889;0.482706105
PF3D7_0719100;-0.548463301;-0.577825095;0.106952088;-0.596501008;0.44865148;-0.406146851
PF3D7_0719300;0.526352604666667;0.770163279666667;-0.431114967;0.572922199333333;-0.794536021;0.176879039
PF3D7_0719400;-0.5021559626;-0.4093855356;0.4616161788;-0.483829324;0.4121446814;-0.5170158412
PF3D7_0719500;-0.322802286;-0.6933956825;0.744791553;-0.8664506255;0.3920766035;-0.713206248
PF3D7_0719600;0.371558398;-0.004007817;-0.581363881;-0.036725457;-0.724673944;0.285046284
PF3D7_0719700;0.642090087;0.335442681;-0.394977903;-0.232286933;-0.604323333;0.317001496
PF3D7_0719800;-0.400468511;0.149706355;0.99750384;0.0399129755;0.41078961;-0.0819720445
PF3D7_0719900;-0.078516825;0.3014226443;0.00607060022222222;0.182422807;-0.0182165475;-0.1245207622
PF3D7_0720000;0.206305542;0.018826046;-0.534857144;0.587987502;-0.423984511;0.434733138
PF3D7_0720100;0.211294055;0.758549377;-0.276440479;0.74380883;-0.475400496;0.80069148
PF3D7_0720200;-0.025966032;-0.298810342;-0.277358751;-0.43180522;-0.455285121;-0.316542793
PF3D7_0720400;0.3169451845;0.0592241045;-0.168269351;0.1343974905;-0.2094108;-0.0296093665
PF3D7_0720500;0.700483867;0.105808076;0.953786685;0.238742922;0.73804225;0.296272246
PF3D7_0720600;0.624338188;1.317873897;0.223528721;1.275216873;-0.139100512;0.995495466
PF3D7_0720700;-0.437144419285714;0.295490492571429;-0.240345551285714;0.0125900904285714;-0.120188756571429;-0.361690390571429
PF3D7_0720800;-0.25732369;-0.570374498;0.014175163;-0.465365254;0.160506676;-0.204895936
PF3D7_0720900;0.222968152;0.387732042;0.354936854;0.432679535;0.038932862;0.462986865
PF3D7_0721000;0.0815735608;0.187890819;0.1348686364;0.2054910405;0.2600363317;-0.0763707077
PF3D7_0721100;0.003101509;-2.144857019;0.342284907;-1.393048266;-0.211809027;-0.440065651
PF3D7_0721200;-0.0263917103333333;0.503714154;0.4544481795;0.426263951333333;0.322780513333333;-9.34899999999646e-06
PF3D7_0721300;0.358186497666667;0.508909813;-0.287508234666667;0.471759269666667;-1.05396054833333;0.205519335333333
PF3D7_0721400;-0.552129628;-1.918893311;0.593328825;-1.526202471;0.282770833;-0.853957424
PF3D7_0721500;0.200292145;-0.056313673;0.218504197333333;-0.173251847333333;0.296347698333333;-0.135744529666667
PF3D7_0721600;0.052339704;-0.164700265;-0.453650464;-0.473761799;-0.812699274;0.487866219
PF3D7_0721700;0.391805088;0.3091095075;-0.1504352525;0.5721569935;-0.5599653505;0.393357127
PF3D7_0721800;0.43522049;0.228180212;-0.274662505;-0.125872831;-0.557148785;0.602686841
PF3D7_0721900;0.180131632;0.492256903;0.884986367;0.687785763;0.475414791;0.767225999
PF3D7_0722000;0.340260129;0.282487727;-0.611815779;0.148588704;-0.342792294;0.064526468
PF3D7_0722100;0.1263430225;0.7753445775;-0.2808853635;0.659890608;-0.8805930715;0.494787591
PF3D7_0722200;-2.57740944033333;-2.489311003;0.111777429;-2.41578277166667;1.308011043;-2.70378720533333
PF3D7_0722300;-0.217027855;-0.0037700295;0.139499404;0.1196810425;0.251483531;0.2849123095
